,index,nltk_function,num_np_calls,np_calls,np_calls_w_args
2618,5040,/tokenize/util.py_xml_escape,0,[],[]
2619,5039,/tokenize/util.py_is_cjk,0,[],[]
2620,5038,/tokenize/util.py_spans_to_relative,0,[],[]
2621,5037,/tokenize/util.py_regexp_span_tokenize,0,[],[]
2622,5013,/tokenize/repp.py_parse_repp_outputs,0,[],[]
2623,5011,/tokenize/repp.py_generate_repp_command,0,[],[]
2624,5057,/tokenize/legality_principle.py_find_legal_onsets,0,[],[]
2625,4988,/tree/probabilistic.py__frozen_class,0,[],[]
2626,4986,/tree/tree.py_demo,0,[],[]
2627,4985,/tree/tree.py__child_names,0,[],[]
2628,4984,/tree/tree.py__pformat_flat,0,[],[]
2629,4983,/tree/tree.py_pformat_latex_qtree,0,[],[]
2630,4982,/tree/tree.py_pformat,0,[],[]
2631,4981,/tree/tree.py_pprint,0,[],[]
2632,4980,/tree/tree.py___str__,0,[],[]
2633,4979,/tree/tree.py__repr_svg_,0,[],[]
2634,4978,/tree/tree.py___repr__,0,[],[]
2635,4977,/tree/tree.py_pretty_print,0,[],[]
2636,4976,/tree/tree.py_draw,0,[],[]
2637,4975,/tree/tree.py_fromlist,0,[],[]
2638,4974,/tree/tree.py__parse_error,0,[],[]
2639,4973,/tree/tree.py_fromstring,0,[],[]
2640,4972,/tree/tree.py_freeze,0,[],[]
2641,4971,/tree/tree.py__frozen_class,0,[],[]
2642,4970,/tree/tree.py_copy,0,[],[]
2643,4969,/tree/tree.py___deepcopy__,0,[],[]
2644,4968,/tree/tree.py___copy__,0,[],[]
2645,4987,/tree/probabilistic.py___init__,0,[],[]
2646,4989,/tree/probabilistic.py___repr__,0,[],[]
2647,5010,/tokenize/repp.py_tokenize_sents,0,[],[]
2648,4990,/tree/probabilistic.py___str__,0,[],[]
2649,5009,/tokenize/repp.py_tokenize,0,[],[]
2650,5008,/tokenize/repp.py___init__,0,[],[]
2651,5007,/tokenize/stanford_segmenter.py__execute,0,[],[]
2652,5006,/tokenize/stanford_segmenter.py_segment_sents,0,[],[]
2653,5005,/tokenize/stanford_segmenter.py_segment,0,[],[]
2654,5004,/tokenize/stanford_segmenter.py_segment_file,0,[],[]
2655,5003,/tokenize/stanford_segmenter.py_tokenize,0,[],[]
2656,5002,/tokenize/stanford_segmenter.py_default_config,0,[],[]
2657,5001,/tokenize/stanford_segmenter.py___init__,0,[],[]
2658,5000,/tree/parsing.py_sinica_parse,0,[],[]
2659,4999,/tree/parsing.py_bracket_parse,0,[],[]
2660,4998,/tree/transforms.py_demo,0,[],[]
2661,4997,/tree/transforms.py_collapse_unary,0,[],[]
2662,4996,/tree/transforms.py_un_chomsky_normal_form,0,[],[]
2663,4995,/tree/transforms.py_chomsky_normal_form,0,[],[]
2664,4994,/tree/probabilistic.py___lt__,0,[],[]
2665,4993,/tree/probabilistic.py___eq__,0,[],[]
2666,4992,/tree/probabilistic.py_convert,0,[],[]
2667,4991,/tree/probabilistic.py_copy,0,[],[]
2668,5056,/tokenize/legality_principle.py___init__,0,[],[]
2669,5058,/tokenize/legality_principle.py_onset,0,[],[]
2670,4966,/tree/tree.py_collapse_unary,0,[],[]
2671,5126,/tokenize/punkt.py__find_collocations,0,[],[]
2672,5124,/tokenize/punkt.py__col_log_likelihood,0,[],[]
2673,5123,/tokenize/punkt.py__dunning_log_likelihood,0,[],[]
2674,5122,/tokenize/punkt.py__is_rare_abbrev_type,0,[],[]
2675,5121,/tokenize/punkt.py_find_abbrev_types,0,[],[]
2676,5120,/tokenize/punkt.py__reclassify_abbrev_types,0,[],[]
2677,5119,/tokenize/punkt.py__get_orthography_data,0,[],[]
2678,5118,/tokenize/punkt.py__freq_threshold,0,[],[]
2679,5117,/tokenize/punkt.py_freq_threshold,0,[],[]
2680,5116,/tokenize/punkt.py_finalize_training,0,[],[]
2681,5115,/tokenize/punkt.py__unique_types,0,[],[]
2682,5114,/tokenize/punkt.py__train_tokens,0,[],[]
2683,5113,/tokenize/punkt.py_train_tokens,0,[],[]
2684,5112,/tokenize/punkt.py_train,0,[],[]
2685,5111,/tokenize/punkt.py_get_params,0,[],[]
2686,5110,/tokenize/punkt.py___init__,0,[],[]
2687,5109,/tokenize/punkt.py__first_pass_annotation,0,[],[]
2688,5108,/tokenize/punkt.py__annotate_first_pass,0,[],[]
2689,5107,/tokenize/punkt.py__tokenize_words,0,[],[]
2690,5106,/tokenize/punkt.py___init__,0,[],[]
2691,5125,/tokenize/punkt.py__is_potential_collocation,0,[],[]
2692,5127,/tokenize/punkt.py__is_potential_sent_starter,0,[],[]
2693,5104,/tokenize/punkt.py___repr__,0,[],[]
2694,5128,/tokenize/punkt.py__find_sent_starters,0,[],[]
2695,5147,/tokenize/punkt.py__second_pass_annotation,0,[],[]
2696,5146,/tokenize/punkt.py__annotate_second_pass,0,[],[]
2697,5145,/tokenize/punkt.py_dump,0,[],[]
2698,5144,/tokenize/punkt.py__build_sentence_list,0,[],[]
2699,5143,/tokenize/punkt.py__annotate_tokens,0,[],[]
2700,5142,/tokenize/punkt.py_sentences_from_tokens,0,[],[]
2701,5141,/tokenize/punkt.py_sentences_from_text_legacy,0,[],[]
2702,5140,/tokenize/punkt.py_text_contains_sentbreak,0,[],[]
2703,5139,/tokenize/punkt.py__realign_boundaries,0,[],[]
2704,5138,/tokenize/punkt.py__slices_from_text,0,[],[]
2705,5137,/tokenize/punkt.py__match_potential_end_contexts,0,[],[]
2706,5136,/tokenize/punkt.py__get_last_whitespace_index,0,[],[]
2707,5135,/tokenize/punkt.py_sentences_from_text,0,[],[]
2708,5134,/tokenize/punkt.py_span_tokenize,0,[],[]
2709,5133,/tokenize/punkt.py_debug_decisions,0,[],[]
2710,5132,/tokenize/punkt.py_tokenize,0,[],[]
2711,5131,/tokenize/punkt.py_train,0,[],[]
2712,5130,/tokenize/punkt.py___init__,0,[],[]
2713,5129,/tokenize/punkt.py__get_sentbreak_count,0,[],[]
2714,5105,/tokenize/punkt.py___str__,0,[],[]
2715,5103,/tokenize/punkt.py_is_non_punct,0,[],[]
2716,5059,/tokenize/legality_principle.py_tokenize,0,[],[]
2717,5080,/tokenize/punkt.py__re_non_word_chars,0,[],[]
2718,5078,/tokenize/punkt.py___setstate__,0,[],[]
2719,5077,/tokenize/punkt.py___getstate__,0,[],[]
2720,5076,/tokenize/sonority_sequencing.py_tokenize,0,[],[]
2721,5075,/tokenize/sonority_sequencing.py_validate_syllables,0,[],[]
2722,5074,/tokenize/sonority_sequencing.py_assign_values,0,[],[]
2723,5073,/tokenize/sonority_sequencing.py___init__,0,[],[]
2724,5072,/tokenize/api.py_span_tokenize,0,[],[]
2725,5071,/tokenize/api.py_tokenize,0,[],[]
2726,5070,/tokenize/api.py__string,0,[],[]
2727,5069,/tokenize/api.py_span_tokenize_sents,0,[],[]
2728,5068,/tokenize/api.py_tokenize_sents,0,[],[]
2729,5067,/tokenize/api.py_span_tokenize,0,[],[]
2730,5066,/tokenize/api.py_tokenize,0,[],[]
2731,5065,/tokenize/stanford.py__execute,0,[],[]
2732,5064,/tokenize/stanford.py_tokenize,0,[],[]
2733,5063,/tokenize/stanford.py__parse_tokenized_output,0,[],[]
2734,5062,/tokenize/stanford.py___init__,0,[],[]
2735,5061,/tokenize/sexpr.py_tokenize,0,[],[]
2736,5060,/tokenize/sexpr.py___init__,0,[],[]
2737,5079,/tokenize/punkt.py__re_sent_end_chars,0,[],[]
2738,5081,/tokenize/punkt.py__word_tokenizer_re,0,[],[]
2739,5102,/tokenize/punkt.py_is_alpha,0,[],[]
2740,5082,/tokenize/punkt.py_word_tokenize,0,[],[]
2741,5101,/tokenize/punkt.py_is_initial,0,[],[]
2742,5100,/tokenize/punkt.py_is_number,0,[],[]
2743,5099,/tokenize/punkt.py_is_ellipsis,0,[],[]
2744,5098,/tokenize/punkt.py_first_case,0,[],[]
2745,5097,/tokenize/punkt.py_first_lower,0,[],[]
2746,5096,/tokenize/punkt.py_first_upper,0,[],[]
2747,5095,/tokenize/punkt.py_type_no_sentperiod,0,[],[]
2748,5094,/tokenize/punkt.py_type_no_period,0,[],[]
2749,5093,/tokenize/punkt.py__get_type,0,[],[]
2750,5092,/tokenize/punkt.py___init__,0,[],[]
2751,5091,/tokenize/punkt.py__debug_ortho_context,0,[],[]
2752,5090,/tokenize/punkt.py_add_ortho_context,0,[],[]
2753,5089,/tokenize/punkt.py_clear_ortho_context,0,[],[]
2754,5088,/tokenize/punkt.py_clear_sent_starters,0,[],[]
2755,5087,/tokenize/punkt.py_clear_collocations,0,[],[]
2756,5086,/tokenize/punkt.py_clear_abbrevs,0,[],[]
2757,5085,/tokenize/punkt.py___init__,0,[],[]
2758,5084,/tokenize/punkt.py__pair_iter,0,[],[]
2759,5083,/tokenize/punkt.py_period_context_re,0,[],[]
2760,4967,/tree/tree.py_convert,0,[],[]
2761,4965,/tree/tree.py_un_chomsky_normal_form,0,[],[]
2762,4783,/corpus/reader/categorized_sents.py___init__,0,[],[]
2763,4850,/tbl/rule.py___ne__,0,[],[]
2764,4848,/tbl/rule.py_applies,0,[],[]
2765,4847,/tbl/rule.py_decode_json_obj,0,[],[]
2766,4846,/tbl/rule.py_encode_json_obj,0,[],[]
2767,4845,/tbl/rule.py___init__,0,[],[]
2768,4844,/tbl/rule.py___hash__,0,[],[]
2769,4843,/tbl/rule.py___ne__,0,[],[]
2770,4842,/tbl/rule.py___eq__,0,[],[]
2771,4841,/tbl/rule.py_applies,0,[],[]
2772,4840,/tbl/rule.py_apply,0,[],[]
2773,4839,/tbl/rule.py___init__,0,[],[]
2774,4838,/tbl/erroranalysis.py_error_list,0,[],[]
2775,4837,/tbl/feature.py_extract_property,0,[],[]
2776,4836,/tbl/feature.py___le__,0,[],[]
2777,4835,/tbl/feature.py___ge__,0,[],[]
2778,4834,/tbl/feature.py___gt__,0,[],[]
2779,4833,/tbl/feature.py___ne__,0,[],[]
2780,4832,/tbl/feature.py___lt__,0,[],[]
2781,4831,/tbl/feature.py___eq__,0,[],[]
2782,4830,/tbl/feature.py_intersects,0,[],[]
2783,4849,/tbl/rule.py___eq__,0,[],[]
2784,4851,/tbl/rule.py___hash__,0,[],[]
2785,4828,/tbl/feature.py_expand,0,[],[]
2786,4852,/tbl/rule.py___repr__,0,[],[]
2787,4871,/tbl/demo.py_postag,0,[],[]
2788,4870,/tbl/demo.py_demo_high_accuracy_rules,0,[],[]
2789,4869,/tbl/demo.py_demo_serialize_tagger,0,[],[]
2790,4868,/tbl/demo.py_demo_error_analysis,0,[],[]
2791,4867,/tbl/demo.py_demo_learning_curve,0,[],[]
2792,4866,/tbl/demo.py_demo_generated_templates,0,[],[]
2793,4865,/tbl/demo.py_demo_template_statistics,0,[],[]
2794,4864,/tbl/demo.py_demo_multifeature_template,0,[],[]
2795,4863,/tbl/demo.py_demo_multiposition_feature,0,[],[]
2796,4862,/tbl/demo.py_demo_verbose_rule_format,0,[],[]
2797,4861,/tbl/demo.py_demo_str_rule_format,0,[],[]
2798,4860,/tbl/demo.py_demo_repr_rule_format,0,[],[]
2799,4859,/tbl/demo.py_demo,0,[],[]
2800,4858,/tbl/rule.py_range_to_str,0,[],[]
2801,4857,/tbl/rule.py_condition_to_str,0,[],[]
2802,4856,/tbl/rule.py__verbose_format,0,[],[]
2803,4855,/tbl/rule.py_format,0,[],[]
2804,4854,/tbl/rule.py__condition_to_logic,0,[],[]
2805,4853,/tbl/rule.py___str__,0,[],[]
2806,4829,/tbl/feature.py_issuperset,0,[],[]
2807,4827,/tbl/feature.py___repr__,0,[],[]
2808,4873,/tbl/demo.py__demo_plot,0,[],[]
2809,4804,/corpus/reader/bnc.py__views,0,[],[]
2810,4802,/corpus/reader/bnc.py_sents,0,[],[]
2811,4801,/corpus/reader/bnc.py_tagged_words,0,[],[]
2812,4800,/corpus/reader/bnc.py_words,0,[],[]
2813,4799,/corpus/reader/bnc.py___init__,0,[],[]
2814,4798,/corpus/reader/string_category.py__read_tuple_block,0,[],[]
2815,4797,/corpus/reader/string_category.py_tuples,0,[],[]
2816,4796,/corpus/reader/string_category.py___init__,0,[],[]
2817,4795,/corpus/reader/panlex_swadesh.py_entries,0,[],[]
2818,4794,/corpus/reader/panlex_swadesh.py_words_by_iso639,0,[],[]
2819,4793,/corpus/reader/panlex_swadesh.py_words_by_lang,0,[],[]
2820,4792,/corpus/reader/panlex_swadesh.py_get_macrolanguages,0,[],[]
2821,4791,/corpus/reader/panlex_swadesh.py_get_languages,0,[],[]
2822,4790,/corpus/reader/panlex_swadesh.py_language_codes,0,[],[]
2823,4789,/corpus/reader/panlex_swadesh.py_license,0,[],[]
2824,4788,/corpus/reader/panlex_swadesh.py___init__,0,[],[]
2825,4787,/corpus/reader/categorized_sents.py__read_word_block,0,[],[]
2826,4786,/corpus/reader/categorized_sents.py__read_sent_block,0,[],[]
2827,4785,/corpus/reader/categorized_sents.py_words,0,[],[]
2828,4784,/corpus/reader/categorized_sents.py_sents,0,[],[]
2829,4803,/corpus/reader/bnc.py_tagged_sents,0,[],[]
2830,4805,/corpus/reader/bnc.py__words,0,[],[]
2831,4826,/tbl/feature.py_decode_json_obj,0,[],[]
2832,4806,/corpus/reader/bnc.py__all_xmlwords_in,0,[],[]
2833,4825,/tbl/feature.py_encode_json_obj,0,[],[]
2834,4824,/tbl/feature.py___init__,0,[],[]
2835,4823,/tbl/template.py__poptemplate,0,[],[]
2836,4822,/tbl/template.py__cleartemplates,0,[],[]
2837,4821,/tbl/template.py_nonempty_powerset,0,[],[]
2838,4820,/tbl/template.py_expand,0,[],[]
2839,4819,/tbl/template.py_get_neighborhood,0,[],[]
2840,4818,/tbl/template.py__applicable_conditions,0,[],[]
2841,4817,/tbl/template.py_applicable_rules,0,[],[]
2842,4816,/tbl/template.py___repr__,0,[],[]
2843,4815,/tbl/template.py___init__,0,[],[]
2844,4814,/tbl/template.py_get_neighborhood,0,[],[]
2845,4813,/tbl/template.py_applicable_rules,0,[],[]
2846,4812,/corpus/reader/bnc.py_handle_sent,0,[],[]
2847,4811,/corpus/reader/bnc.py_handle_word,0,[],[]
2848,4810,/corpus/reader/bnc.py_handle_elt,0,[],[]
2849,4809,/corpus/reader/bnc.py_handle_header,0,[],[]
2850,4808,/corpus/reader/bnc.py___init__,0,[],[]
2851,4807,/corpus/reader/bnc.py___init__,0,[],[]
2852,4872,/tbl/demo.py__demo_prepare_data,0,[],[]
2853,4874,/tbl/demo.py_corpus_size,0,[],[]
2854,4964,/tree/tree.py_chomsky_normal_form,0,[],[]
2855,4942,/tree/tree.py___init__,0,[],[]
2856,4940,/tree/immutable.py_copy,0,[],[]
2857,4939,/tree/immutable.py___str__,0,[],[]
2858,4938,/tree/immutable.py___repr__,0,[],[]
2859,4937,/tree/immutable.py__frozen_class,0,[],[]
2860,4936,/tree/immutable.py___init__,0,[],[]
2861,4935,/tree/immutable.py_set_label,0,[],[]
2862,4934,/tree/immutable.py___hash__,0,[],[]
2863,4933,/tree/immutable.py_sort,0,[],[]
2864,4932,/tree/immutable.py_reverse,0,[],[]
2865,4931,/tree/immutable.py_remove,0,[],[]
2866,4930,/tree/immutable.py_pop,0,[],[]
2867,4929,/tree/immutable.py_extend,0,[],[]
2868,4928,/tree/immutable.py_append,0,[],[]
2869,4927,/tree/immutable.py___imul__,0,[],[]
2870,4926,/tree/immutable.py___iadd__,0,[],[]
2871,4925,/tree/immutable.py___delslice__,0,[],[]
2872,4924,/tree/immutable.py___delitem__,0,[],[]
2873,4923,/tree/immutable.py___setslice__,0,[],[]
2874,4922,/tree/immutable.py___setitem__,0,[],[]
2875,4941,/tree/immutable.py_convert,0,[],[]
2876,4943,/tree/tree.py___eq__,0,[],[]
2877,4920,/tree/parented.py__setparent,0,[],[]
2878,4944,/tree/tree.py___lt__,0,[],[]
2879,4963,/tree/tree.py_treeposition_spanning_leaves,0,[],[]
2880,4962,/tree/tree.py_leaf_treeposition,0,[],[]
2881,4961,/tree/tree.py_pos,0,[],[]
2882,4960,/tree/tree.py_productions,0,[],[]
2883,4959,/tree/tree.py_treepositions,0,[],[]
2884,4958,/tree/tree.py_height,0,[],[]
2885,4957,/tree/tree.py_flatten,0,[],[]
2886,4956,/tree/tree.py_leaves,0,[],[]
2887,4955,/tree/tree.py_set_label,0,[],[]
2888,4954,/tree/tree.py_label,0,[],[]
2889,4953,/tree/tree.py__set_node,0,[],[]
2890,4952,/tree/tree.py__get_node,0,[],[]
2891,4951,/tree/tree.py___delitem__,0,[],[]
2892,4950,/tree/tree.py___setitem__,0,[],[]
2893,4949,/tree/tree.py___getitem__,0,[],[]
2894,4948,/tree/tree.py___radd__,0,[],[]
2895,4947,/tree/tree.py___add__,0,[],[]
2896,4946,/tree/tree.py___rmul__,0,[],[]
2897,4945,/tree/tree.py___mul__,0,[],[]
2898,4921,/tree/immutable.py___init__,0,[],[]
2899,4919,/tree/parented.py__delparent,0,[],[]
2900,4875,/tree/prettyprinter.py___init__,0,[],[]
2901,4896,/tree/parented.py___setslice__,0,[],[]
2902,4894,/tree/parented.py___getslice__,0,[],[]
2903,4893,/tree/parented.py_remove,0,[],[]
2904,4892,/tree/parented.py_pop,0,[],[]
2905,4891,/tree/parented.py_insert,0,[],[]
2906,4890,/tree/parented.py_extend,0,[],[]
2907,4889,/tree/parented.py_append,0,[],[]
2908,4888,/tree/parented.py___setitem__,0,[],[]
2909,4887,/tree/parented.py___delitem__,0,[],[]
2910,4886,/tree/parented.py__delparent,0,[],[]
2911,4885,/tree/parented.py__setparent,0,[],[]
2912,4884,/tree/parented.py___init__,0,[],[]
2913,4883,/tree/prettyprinter.py_print_tree,0,[],[]
2914,4882,/tree/prettyprinter.py_test,0,[],[]
2915,4881,/tree/prettyprinter.py_svg,0,[],[]
2916,4880,/tree/prettyprinter.py_text,0,[],[]
2917,4879,/tree/prettyprinter.py_findcell,0,[],[]
2918,4878,/tree/prettyprinter.py_nodecoords,0,[],[]
2919,4877,/tree/prettyprinter.py___repr__,0,[],[]
2920,4876,/tree/prettyprinter.py___str__,0,[],[]
2921,4895,/tree/parented.py___delslice__,0,[],[]
2922,4897,/tree/parented.py___getnewargs__,0,[],[]
2923,4918,/tree/parented.py_treepositions,0,[],[]
2924,4898,/tree/parented.py___init__,0,[],[]
2925,4917,/tree/parented.py_parent_indices,0,[],[]
2926,4916,/tree/parented.py__get_roots_helper,0,[],[]
2927,4915,/tree/parented.py_roots,0,[],[]
2928,4914,/tree/parented.py__get_parent_indices,0,[],[]
2929,4913,/tree/parented.py_right_siblings,0,[],[]
2930,4912,/tree/parented.py_left_siblings,0,[],[]
2931,4911,/tree/parented.py_parents,0,[],[]
2932,4910,/tree/parented.py__frozen_class,0,[],[]
2933,4909,/tree/parented.py___init__,0,[],[]
2934,4908,/tree/parented.py__setparent,0,[],[]
2935,4907,/tree/parented.py__delparent,0,[],[]
2936,4906,/tree/parented.py_treeposition,0,[],[]
2937,4905,/tree/parented.py_root,0,[],[]
2938,4904,/tree/parented.py_right_sibling,0,[],[]
2939,4903,/tree/parented.py_left_sibling,0,[],[]
2940,4902,/tree/parented.py_parent_index,0,[],[]
2941,4901,/tree/parented.py_parent,0,[],[]
2942,4900,/tree/parented.py_copy,0,[],[]
2943,4899,/tree/parented.py__frozen_class,0,[],[]
2944,2946,/sentiment/util.py_demo_tweets,0,[],[]
2945,2943,/sentiment/util.py__show_plot,0,[],[]
2946,2944,/sentiment/util.py_json2csv_preprocess,0,[],[]
2947,987,/app/rdparser_app.py__tree_leaves,0,[],[]
2948,985,/app/rdparser_app.py__highlight_prodlist,0,[],[]
2949,984,/app/rdparser_app.py__highlight_nodes,0,[],[]
2950,983,/app/rdparser_app.py__redraw_quick,0,[],[]
2951,982,/app/rdparser_app.py__redraw,0,[],[]
2952,981,/app/rdparser_app.py__get,0,[],[]
2953,980,/app/rdparser_app.py__init_menubar,0,[],[]
2954,979,/app/rdparser_app.py__init_canvas,0,[],[]
2955,978,/app/rdparser_app.py__init_feedback,0,[],[]
2956,977,/app/rdparser_app.py__configure,0,[],[]
2957,976,/app/rdparser_app.py__init_buttons,0,[],[]
2958,975,/app/rdparser_app.py__init_bindings,0,[],[]
2959,974,/app/rdparser_app.py__init_grammar,0,[],[]
2960,973,/app/rdparser_app.py__init_fonts,0,[],[]
2961,972,/app/rdparser_app.py___init__,0,[],[]
2962,971,/app/collocations_app.py_app,0,[],[]
2963,970,/app/collocations_app.py_run,0,[],[]
2964,969,/app/collocations_app.py___init__,0,[],[]
2965,968,/app/collocations_app.py_LoadCorpus,0,[],[]
2966,967,/app/collocations_app.py_prev,0,[],[]
2967,986,/app/rdparser_app.py__position_text,0,[],[]
2968,988,/app/rdparser_app.py_destroy,0,[],[]
2969,965,/app/collocations_app.py_is_last_page,0,[],[]
2970,989,/app/rdparser_app.py_reset,0,[],[]
2971,1008,/app/rdparser_app.py__makeroom,0,[],[]
2972,1007,/app/rdparser_app.py__animate_expand,0,[],[]
2973,1006,/app/rdparser_app.py__prodlist_select,0,[],[]
2974,1005,/app/rdparser_app.py__toggle_grammar,0,[],[]
2975,1004,/app/rdparser_app.py_resize,0,[],[]
2976,1003,/app/rdparser_app.py_mainloop,0,[],[]
2977,1002,/app/rdparser_app.py_postscript,0,[],[]
2978,1001,/app/rdparser_app.py_help,0,[],[]
2979,1000,/app/rdparser_app.py_about,0,[],[]
2980,999,/app/rdparser_app.py__backtrack,0,[],[]
2981,998,/app/rdparser_app.py__match,0,[],[]
2982,997,/app/rdparser_app.py__expand,0,[],[]
2983,996,/app/rdparser_app.py__step,0,[],[]
2984,995,/app/rdparser_app.py_backtrack,0,[],[]
2985,994,/app/rdparser_app.py_expand,0,[],[]
2986,993,/app/rdparser_app.py_match,0,[],[]
2987,992,/app/rdparser_app.py_step,0,[],[]
2988,991,/app/rdparser_app.py_cancel_autostep,0,[],[]
2989,990,/app/rdparser_app.py_autostep,0,[],[]
2990,966,/app/collocations_app.py_next,0,[],[]
2991,964,/app/collocations_app.py_non_default_corpora,0,[],[]
2992,1010,/app/rdparser_app.py__animate_backtrack,0,[],[]
2993,941,/app/collocations_app.py__init_menubar,0,[],[]
2994,939,/app/collocations_app.py__init_corpus_select,0,[],[]
2995,938,/app/collocations_app.py__init_widgets,0,[],[]
2996,937,/app/collocations_app.py__init_top,0,[],[]
2997,936,/app/collocations_app.py___init__,0,[],[]
2998,935,/app/wordfreq_app.py_app,0,[],[]
2999,934,/app/wordfreq_app.py_plot_word_freq_dist,0,[],[]
3000,933,/app/srparser_app.py_app,0,[],[]
3001,932,/app/srparser_app.py__clear_hover,0,[],[]
3002,931,/app/srparser_app.py__highlight_hover,0,[],[]
3003,930,/app/srparser_app.py__animate_reduce_frame,0,[],[]
3004,929,/app/srparser_app.py__animate_reduce,0,[],[]
3005,928,/app/srparser_app.py__animate_shift_frame,0,[],[]
3006,927,/app/srparser_app.py__animate_shift,0,[],[]
3007,926,/app/srparser_app.py__popup_reduce,0,[],[]
3008,925,/app/srparser_app.py__prodlist_select,0,[],[]
3009,924,/app/srparser_app.py__toggle_grammar,0,[],[]
3010,923,/app/srparser_app.py_set_sentence,0,[],[]
3011,922,/app/srparser_app.py_edit_sentence,0,[],[]
3012,921,/app/srparser_app.py_set_grammar,0,[],[]
3013,940,/app/collocations_app.py__init_status,0,[],[]
3014,942,/app/collocations_app.py_set_result_size,0,[],[]
3015,963,/app/collocations_app.py_load_corpus,0,[],[]
3016,943,/app/collocations_app.py__init_results_box,0,[],[]
3017,962,/app/collocations_app.py_reset_results,0,[],[]
3018,961,/app/collocations_app.py___init__,0,[],[]
3019,960,/app/collocations_app.py_write_results,0,[],[]
3020,959,/app/collocations_app.py_set_paging_button_states,0,[],[]
3021,958,/app/collocations_app.py_unfreeze_editable,0,[],[]
3022,957,/app/collocations_app.py_mainloop,0,[],[]
3023,956,/app/collocations_app.py_destroy,0,[],[]
3024,955,/app/collocations_app.py_fire_event,0,[],[]
3025,954,/app/collocations_app.py_clear_results_box,0,[],[]
3026,953,/app/collocations_app.py_freeze_editable,0,[],[]
3027,952,/app/collocations_app.py_load_corpus,0,[],[]
3028,951,/app/collocations_app.py___next__,0,[],[]
3029,950,/app/collocations_app.py_previous,0,[],[]
3030,949,/app/collocations_app.py_corpus_selected,0,[],[]
3031,948,/app/collocations_app.py_handle_corpus_loaded,0,[],[]
3032,947,/app/collocations_app.py_handle_error_loading_corpus,0,[],[]
3033,946,/app/collocations_app.py__poll,0,[],[]
3034,945,/app/collocations_app.py_reset_current_page,0,[],[]
3035,944,/app/collocations_app.py__init_paging,0,[],[]
3036,1009,/app/rdparser_app.py__animate_expand_frame,0,[],[]
3037,1011,/app/rdparser_app.py__animate_backtrack_frame,0,[],[]
3038,919,/app/srparser_app.py_about,0,[],[]
3039,1079,/app/chunkparser_app.py__devset_prev,0,[],[]
3040,1077,/app/chunkparser_app.py__view_history,0,[],[]
3041,1076,/app/chunkparser_app.py__history_next,0,[],[]
3042,1075,/app/chunkparser_app.py__history_prev,0,[],[]
3043,1074,/app/chunkparser_app.py_show_trace,0,[],[]
3044,1073,/app/chunkparser_app.py__adaptively_modify_eval_chunk,0,[],[]
3045,1072,/app/chunkparser_app.py__eval_demon,0,[],[]
3046,1071,/app/chunkparser_app.py__eval_plot,0,[],[]
3047,1070,/app/chunkparser_app.py_toggle_show_trace,0,[],[]
3048,1069,/app/chunkparser_app.py__init_menubar,0,[],[]
3049,1068,/app/chunkparser_app.py__init_fonts,0,[],[]
3050,1067,/app/chunkparser_app.py___init__,0,[],[]
3051,1066,/app/chunkparser_app.py_normalize_grammar,0,[],[]
3052,1065,/app/wordnet_app.py_app,0,[],[]
3053,1064,/app/wordnet_app.py_usage,0,[],[]
3054,1063,/app/wordnet_app.py_get_static_upper_page,0,[],[]
3055,1062,/app/wordnet_app.py_get_static_index_page,0,[],[]
3056,1061,/app/wordnet_app.py_get_static_welcome_message,0,[],[]
3057,1060,/app/wordnet_app.py_get_static_web_help_page,0,[],[]
3058,1059,/app/wordnet_app.py_get_static_page_by_path,0,[],[]
3059,1078,/app/chunkparser_app.py__devset_next,0,[],[]
3060,1080,/app/chunkparser_app.py_destroy,0,[],[]
3061,1057,/app/wordnet_app.py_page_from_href,0,[],[]
3062,1081,/app/chunkparser_app.py__devset_scroll,0,[],[]
3063,1100,/app/chartparser_app.py__item_repr,0,[],[]
3064,1099,/app/chartparser_app.py__init_colortags,0,[],[]
3065,1098,/app/chunkparser_app.py_app,0,[],[]
3066,1097,/app/chunkparser_app.py_mainloop,0,[],[]
3067,1096,/app/chunkparser_app.py_resize,0,[],[]
3068,1095,/app/chunkparser_app.py_set_devset_size,0,[],[]
3069,1094,/app/chunkparser_app.py_about,0,[],[]
3070,1093,/app/chunkparser_app.py_save_history,0,[],[]
3071,1092,/app/chunkparser_app.py_load_grammar,0,[],[]
3072,1091,/app/chunkparser_app.py_save_grammar,0,[],[]
3073,1090,/app/chunkparser_app.py_reset,0,[],[]
3074,1089,/app/chunkparser_app.py__color_chunk,0,[],[]
3075,1088,/app/chunkparser_app.py__chunkparse,0,[],[]
3076,1087,/app/chunkparser_app.py__highlight_devset,0,[],[]
3077,1086,/app/chunkparser_app.py_update,0,[],[]
3078,1085,/app/chunkparser_app.py__grammarcheck,0,[],[]
3079,1084,/app/chunkparser_app.py__syntax_highlight_grammar,0,[],[]
3080,1083,/app/chunkparser_app.py__chunks,0,[],[]
3081,1082,/app/chunkparser_app.py_show_devset,0,[],[]
3082,1058,/app/wordnet_app.py_page_from_reference,0,[],[]
3083,1056,/app/wordnet_app.py_page_from_word,0,[],[]
3084,1012,/app/rdparser_app.py__animate_match_backtrack,0,[],[]
3085,1033,/app/wordnet_app.py_rebuild_tree,0,[],[]
