pandas_function,coverage,np_calls_count,partial_ak_coverage_sum,np_calls_array,function_ak_array
/tests/indexes/datetimes/test_date_range.py_test_date_range_int64_overflow_stride_endpoint_different_signs,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_date_range_invalid_periods,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_date_range_linspacing_tz,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_date_range_multiplication_overflow,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_date_range_name,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_date_range_nat,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_date_range_near_implementation_bound,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_date_range_negative_freq_month_end,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_date_range_negative_freq_year_end,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_date_range_non_nano,0.67,3,2,['datetime64' 'arange' 'arange'],['pdarraycreation.arange' 'array_api._creation_functions.arange']
/tests/indexes/datetimes/test_date_range.py_test_date_range_nonexistent_endpoint,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_date_range_normalize,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_date_range_out_of_bounds,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_date_range_partial_day_year_end,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_date_range_reso_validation,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_date_range_semi_month_begin,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_date_range_semi_month_end,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_date_range_span_dst_transition,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_date_range_timedelta,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_date_range_timestamp_equiv,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_date_range_timestamp_equiv_dateutil,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_date_range_timestamp_equiv_explicit_dateutil,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_date_range_timestamp_equiv_explicit_pytz,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_date_range_timestamp_equiv_from_datetime_instance,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_date_range_timestamp_equiv_preserve_frequency,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_date_range_timezone_str_argument,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_date_range_tuple_freq_raises,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_date_range_unsigned_overflow_handling,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_date_range_week_of_month,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_date_range_week_of_month2,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_date_range_with_custom_holidays,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_date_range_with_fixed_tz,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_date_range_with_fixedoffset_noname,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_date_range_with_tz,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_date_range_year_end,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_date_range_year_start,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_date_range_years_only,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_daterange_bug_456,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_error_with_zero_monthends,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_freq_dateoffset_with_relateivedelta_nanos,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_freq_divides_end_in_nanos,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_frequencies_A_deprecated_Y_renamed,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_frequencies_H_T_S_L_U_N_deprecated,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_generate,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_hongkong_tz_convert,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_misc,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_mismatching_tz_raises_err,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_negative_non_tick_frequency_descending_dates,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_precision_finer_than_offset,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_range_bug,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_range_closed,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_range_closed_boundary,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_range_misspecified,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_range_tz_dateutil,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_range_tz_dst_straddle_pytz,1.0,2,2,['all' 'all'],['pdarrayclass.all' 'array_api._utility_functions.all']
/tests/indexes/datetimes/test_date_range.py_test_range_tz_pytz,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_range_where_start_equal_end,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_range_with_millisecond_resolution,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_range_with_timezone_and_custombusinessday,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_range_with_tz_closed_with_tz_aware_start_end,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_timezone_comparison_assert,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_timezone_comparison_bug,1.0,0,0,[],[]
/tests/indexes/datetimes/test_date_range.py_test_to_offset_with_lowercase_deprecated_freq,1.0,0,0,[],[]
/tests/indexes/datetimes/test_datetime.py_assert_index_parameters,1.0,0,0,[],[]
/tests/indexes/datetimes/test_datetime.py_test_AS_BAS_deprecated,1.0,0,0,[],[]
/tests/indexes/datetimes/test_datetime.py_test_BM_BQ_BY_deprecated,1.0,0,0,[],[]
/tests/indexes/datetimes/test_datetime.py_test_CBH_deprecated,1.0,0,0,[],[]
/tests/indexes/datetimes/test_datetime.py_test_append_nondatetimeindex,1.0,0,0,[],[]
/tests/indexes/datetimes/test_datetime.py_test_asarray_tz_aware,1.0,2,2,['asarray' 'array'],['array_api._creation_functions.asarray' 'pdarraycreation.array']
/tests/indexes/datetimes/test_datetime.py_test_asarray_tz_naive,1.0,2,2,['asarray' 'array'],['array_api._creation_functions.asarray' 'pdarraycreation.array']
/tests/indexes/datetimes/test_datetime.py_test_is_,1.0,0,0,[],[]
/tests/indexes/datetimes/test_datetime.py_test_misc_coverage,1.0,0,0,[],[]
/tests/indexes/datetimes/test_datetime.py_test_nat,1.0,0,0,[],[]
/tests/indexes/datetimes/test_datetime.py_test_ns_index,0.5,4,2,['timedelta64' 'arange' 'arange' 'datetime64'],['array_api._creation_functions.arange' 'pdarraycreation.arange']
/tests/indexes/datetimes/test_datetime.py_test_time_overflow_for_32bit_machines,1.0,0,0,[],[]
/tests/indexes/datetimes/test_datetime.py_test_week_of_month_frequency,1.0,0,0,[],[]
/tests/indexes/datetimes/test_formats.py_test_dti_business_repr_etc_smoke,1.0,0,0,[],[]
/tests/indexes/datetimes/test_formats.py_test_dti_repr_dates,1.0,0,0,[],[]
/tests/indexes/datetimes/test_formats.py_test_dti_repr_mixed,1.0,0,0,[],[]
/tests/indexes/datetimes/test_formats.py_test_dti_repr_short,1.0,0,0,[],[]
/tests/indexes/datetimes/test_formats.py_test_dti_repr_time_midnight,1.0,0,0,[],[]
/tests/indexes/datetimes/test_formats.py_test_dti_representation,1.0,0,0,[],[]
/tests/indexes/datetimes/test_formats.py_test_dti_representation_to_series,1.0,0,0,[],[]
/tests/indexes/datetimes/test_formats.py_test_dti_summary,1.0,0,0,[],[]
/tests/indexes/datetimes/test_formats.py_test_dti_with_timezone_repr,1.0,0,0,[],[]
/tests/indexes/datetimes/test_formats.py_test_get_values_for_csv,1.0,1,1,['array'],['pdarraycreation.array']
/tests/indexes/datetimes/test_freq_attr.py_test_freq_setter,1.0,0,0,[],[]
/tests/indexes/datetimes/test_freq_attr.py_test_freq_setter_errors,1.0,0,0,[],[]
/tests/indexes/datetimes/test_freq_attr.py_test_freq_view_safe,1.0,0,0,[],[]
/tests/indexes/datetimes/test_indexing.py_test_contains_nonunique,1.0,0,0,[],[]
/tests/indexes/datetimes/test_indexing.py_test_dti_business_getitem,0.0,1,0,['ndarray'],[]
/tests/indexes/datetimes/test_indexing.py_test_dti_business_getitem_matplotlib_hackaround,1.0,0,0,[],[]
/tests/indexes/datetimes/test_indexing.py_test_dti_contains_with_duplicates,1.0,0,0,[],[]
/tests/indexes/datetimes/test_indexing.py_test_dti_take_dont_lose_meta,1.0,0,0,[],[]
/tests/indexes/datetimes/test_indexing.py_test_get_indexer,0.33,3,1,['intp' 'timedelta64' 'array'],['pdarraycreation.array']
/tests/indexes/datetimes/test_indexing.py_test_get_indexer_mixed_dtypes,0.5,2,1,['array' 'intp'],['pdarraycreation.array']
/tests/indexes/datetimes/test_indexing.py_test_get_indexer_out_of_bounds_date,0.5,2,1,['intp' 'array'],['pdarraycreation.array']
/tests/indexes/datetimes/test_indexing.py_test_get_indexer_pad_requires_monotonicity,1.0,0,0,[],[]
/tests/indexes/datetimes/test_indexing.py_test_get_loc_key_unit_mismatch,1.0,0,0,[],[]
/tests/indexes/datetimes/test_indexing.py_test_get_loc_key_unit_mismatch_not_castable,1.0,0,0,[],[]
/tests/indexes/datetimes/test_indexing.py_test_get_loc_nat,0.0,2,0,['timedelta64' 'datetime64'],[]
/tests/indexes/datetimes/test_indexing.py_test_get_loc_reasonable_key_error,1.0,0,0,[],[]
/tests/indexes/datetimes/test_indexing.py_test_get_loc_time_nat,0.5,2,1,['array' 'intp'],['pdarraycreation.array']
/tests/indexes/datetimes/test_indexing.py_test_get_loc_time_obj,1.0,1,1,['array'],['pdarraycreation.array']
/tests/indexes/datetimes/test_indexing.py_test_get_loc_time_obj2,0.5,4,2,['arange' 'arange' 'intp' 'random.default_rng'],['array_api._creation_functions.arange' 'pdarraycreation.arange']
/tests/indexes/datetimes/test_indexing.py_test_get_loc_timedelta_invalid_key,1.0,0,0,[],[]
/tests/indexes/datetimes/test_indexing.py_test_get_loc_year_str,1.0,0,0,[],[]
/tests/indexes/datetimes/test_indexing.py_test_get_slice_bounds_datetime_outside,1.0,0,0,[],[]
/tests/indexes/datetimes/test_indexing.py_test_get_slice_bounds_datetime_within,1.0,0,0,[],[]
/tests/indexes/datetimes/test_indexing.py_test_getitem,1.0,0,0,[],[]
/tests/indexes/datetimes/test_indexing.py_test_getitem_int_list,1.0,0,0,[],[]
/tests/indexes/datetimes/test_indexing.py_test_getitem_slice_keeps_name,1.0,0,0,[],[]
/tests/indexes/datetimes/test_indexing.py_test_indexer_between_time,1.0,0,0,[],[]
/tests/indexes/datetimes/test_indexing.py_test_indexer_between_time_non_nano,1.0,0,0,[],[]
/tests/indexes/datetimes/test_indexing.py_test_maybe_cast_slice_bounds_empty,1.0,0,0,[],[]
/tests/indexes/datetimes/test_indexing.py_test_maybe_cast_slice_duplicate_monotonic,1.0,0,0,[],[]
/tests/indexes/datetimes/test_indexing.py_test_slice_datetime_locs,1.0,0,0,[],[]
/tests/indexes/datetimes/test_indexing.py_test_take,1.0,0,0,[],[]
/tests/indexes/datetimes/test_indexing.py_test_take2,1.0,0,0,[],[]
/tests/indexes/datetimes/test_indexing.py_test_take_fill_value,1.0,1,1,['array'],['pdarraycreation.array']
/tests/indexes/datetimes/test_indexing.py_test_take_fill_value_with_timezone,1.0,1,1,['array'],['pdarraycreation.array']
/tests/indexes/datetimes/test_indexing.py_test_take_invalid_kwargs,1.0,0,0,[],[]
/tests/indexes/datetimes/test_indexing.py_test_take_nan_first_datetime,1.0,0,0,[],[]
/tests/indexes/datetimes/test_indexing.py_test_where_doesnt_retain_freq,1.0,0,0,[],[]
/tests/indexes/datetimes/test_indexing.py_test_where_invalid_dtypes,0.0,1,0,['timedelta64'],[]
/tests/indexes/datetimes/test_indexing.py_test_where_mismatched_nat,0.5,2,1,['timedelta64' 'array'],['pdarraycreation.array']
/tests/indexes/datetimes/test_indexing.py_test_where_other,1.0,0,0,[],[]
/tests/indexes/datetimes/test_indexing.py_test_where_tz,1.0,0,0,[],[]
/tests/indexes/datetimes/test_iter.py_test_iter_readonly,0.5,2,1,['datetime64' 'array'],['pdarraycreation.array']
/tests/indexes/datetimes/test_iter.py_test_iteration_over_chunksize,1.0,0,0,[],[]
/tests/indexes/datetimes/test_iter.py_test_iteration_preserves_nanoseconds,1.0,0,0,[],[]
/tests/indexes/datetimes/test_iter.py_test_iteration_preserves_tz,1.0,0,0,[],[]
/tests/indexes/datetimes/test_iter.py_test_iteration_preserves_tz2,1.0,0,0,[],[]
/tests/indexes/datetimes/test_iter.py_test_iteration_preserves_tz3,1.0,0,0,[],[]
/tests/indexes/datetimes/test_join.py_test_datetimeindex_union_join_empty,1.0,0,0,[],[]
/tests/indexes/datetimes/test_join.py_test_does_not_convert_mixed_integer,1.0,3,3,['ones' 'dtype' 'ones'],"['pdarraycreation.ones' 'dtypes.dtype'
 'array_api._creation_functions.ones']"
/tests/indexes/datetimes/test_join.py_test_join_nonunique,1.0,0,0,[],[]
/tests/indexes/datetimes/test_join.py_test_join_object_index,1.0,0,0,[],[]
/tests/indexes/datetimes/test_join.py_test_join_preserves_freq,1.0,0,0,[],[]
/tests/indexes/datetimes/test_join.py_test_join_self,1.0,0,0,[],[]
/tests/indexes/datetimes/test_join.py_test_join_utc_convert,1.0,0,0,[],[]
/tests/indexes/datetimes/test_join.py_test_join_with_period_index,1.0,2,2,['ones' 'ones'],['pdarraycreation.ones' 'array_api._creation_functions.ones']
/tests/indexes/datetimes/test_join.py_test_naive_aware_conflicts,1.0,0,0,[],[]
/tests/indexes/datetimes/test_join.py_test_outer_join,1.0,0,0,[],[]
/tests/indexes/datetimes/test_npfuncs.py_test_split_non_utc,0.0,1,0,['split'],[]
/tests/indexes/datetimes/test_ops.py_rng,1.0,0,0,[],[]
/tests/indexes/datetimes/test_ops.py_test_comparison,1.0,0,0,[],[]
/tests/indexes/datetimes/test_ops.py_test_copy,1.0,0,0,[],[]
/tests/indexes/datetimes/test_ops.py_test_identical,1.0,0,0,[],[]
/tests/indexes/datetimes/test_ops.py_test_infer_freq,1.0,0,0,[],[]
/tests/indexes/datetimes/test_partial_slicing.py_test_getitem_with_datestring_with_UTC_offset,1.0,0,0,[],[]
/tests/indexes/datetimes/test_partial_slicing.py_test_loc_datetime_length_one,1.0,0,0,[],[]
/tests/indexes/datetimes/test_partial_slicing.py_test_monotone_DTI_indexing_bug,1.0,0,0,[],[]
/tests/indexes/datetimes/test_partial_slicing.py_test_partial_slice,1.0,2,2,['arange' 'arange'],['pdarraycreation.arange' 'array_api._creation_functions.arange']
/tests/indexes/datetimes/test_partial_slicing.py_test_partial_slice_daily,1.0,2,2,['arange' 'arange'],['pdarraycreation.arange' 'array_api._creation_functions.arange']
/tests/indexes/datetimes/test_partial_slicing.py_test_partial_slice_hourly,1.0,2,2,['arange' 'arange'],['array_api._creation_functions.arange' 'pdarraycreation.arange']
/tests/indexes/datetimes/test_partial_slicing.py_test_partial_slice_minutely,1.0,2,2,['arange' 'arange'],['array_api._creation_functions.arange' 'pdarraycreation.arange']
/tests/indexes/datetimes/test_partial_slicing.py_test_partial_slice_requires_monotonicity,1.0,2,2,['arange' 'arange'],['array_api._creation_functions.arange' 'pdarraycreation.arange']
/tests/indexes/datetimes/test_partial_slicing.py_test_partial_slice_second_precision,1.0,2,2,['arange' 'arange'],['pdarraycreation.arange' 'array_api._creation_functions.arange']
/tests/indexes/datetimes/test_partial_slicing.py_test_partial_slicing_dataframe,1.0,1,1,['int64'],['dtypes.int64']
/tests/indexes/datetimes/test_partial_slicing.py_test_partial_slicing_with_multiindex,1.0,0,0,[],[]
/tests/indexes/datetimes/test_partial_slicing.py_test_partial_slicing_with_multiindex_series,1.0,0,0,[],[]
/tests/indexes/datetimes/test_partial_slicing.py_test_return_type_doesnt_depend_on_monotonicity,1.0,0,0,[],[]
/tests/indexes/datetimes/test_partial_slicing.py_test_return_type_doesnt_depend_on_monotonicity_higher_reso,1.0,0,0,[],[]
/tests/indexes/datetimes/test_partial_slicing.py_test_slice_end_of_period_resolution,1.0,0,0,[],[]
/tests/indexes/datetimes/test_partial_slicing.py_test_slice_month,0.67,3,2,['arange' 'random.default_rng' 'arange'],['pdarraycreation.arange' 'array_api._creation_functions.arange']
/tests/indexes/datetimes/test_partial_slicing.py_test_slice_quarter,0.67,3,2,['arange' 'random.default_rng' 'arange'],['pdarraycreation.arange' 'array_api._creation_functions.arange']
/tests/indexes/datetimes/test_partial_slicing.py_test_slice_reduce_to_series,1.0,0,0,[],[]
/tests/indexes/datetimes/test_partial_slicing.py_test_slice_year,0.67,3,2,['arange' 'random.default_rng' 'arange'],['pdarraycreation.arange' 'array_api._creation_functions.arange']
/tests/indexes/datetimes/test_partial_slicing.py_test_string_index_series_name_converted,0.0,1,0,['random.default_rng'],[]
/tests/indexes/datetimes/test_partial_slicing.py_test_stringified_slice_with_tz,1.0,2,2,['arange' 'arange'],['pdarraycreation.arange' 'array_api._creation_functions.arange']
/tests/indexes/datetimes/test_pickle.py_test_pickle,1.0,0,0,[],[]
/tests/indexes/datetimes/test_pickle.py_test_pickle_after_set_freq,1.0,0,0,[],[]
/tests/indexes/datetimes/test_pickle.py_test_pickle_dont_infer_freq,1.0,0,0,[],[]
/tests/indexes/datetimes/test_pickle.py_test_pickle_unpickle,1.0,0,0,[],[]
/tests/indexes/datetimes/test_pickle.py_test_roundtrip_pickle_with_tz,1.0,0,0,[],[]
/tests/indexes/datetimes/test_reindex.py_test_reindex_preserves_tz_if_target_is_empty_list_or_array,1.0,1,1,['array'],['pdarraycreation.array']
/tests/indexes/datetimes/test_reindex.py_test_reindex_with_same_tz_nearest,1.0,2,2,['array' 'dtype'],['pdarraycreation.array' 'dtypes.dtype']
/tests/indexes/datetimes/test_scalar_compat.py_test_day_name_month_name,1.0,2,2,['isnan' 'isnan'],['numeric.isnan' 'array_api._elementwise_functions.isnan']
/tests/indexes/datetimes/test_scalar_compat.py_test_dti_date,1.0,0,0,[],[]
/tests/indexes/datetimes/test_scalar_compat.py_test_dti_date2,1.0,1,1,['array'],['pdarraycreation.array']
/tests/indexes/datetimes/test_scalar_compat.py_test_dti_fields,0.0,1,0,['ndarray'],[]
/tests/indexes/datetimes/test_scalar_compat.py_test_dti_hour_tzaware,1.0,3,3,['int32' 'arange' 'arange'],"['dtypes.int32' 'array_api._creation_functions.arange'
 'pdarraycreation.arange']"
/tests/indexes/datetimes/test_scalar_compat.py_test_dti_is_month_start,1.0,0,0,[],[]
/tests/indexes/datetimes/test_scalar_compat.py_test_dti_is_month_start_custom,1.0,0,0,[],[]
/tests/indexes/datetimes/test_scalar_compat.py_test_dti_is_year_quarter_start,1.0,0,0,[],[]
/tests/indexes/datetimes/test_scalar_compat.py_test_dti_nanosecond,1.0,3,3,['int32' 'arange' 'arange'],"['dtypes.int32' 'pdarraycreation.arange'
 'array_api._creation_functions.arange']"
/tests/indexes/datetimes/test_scalar_compat.py_test_dti_no_millisecond_field,1.0,0,0,[],[]
/tests/indexes/datetimes/test_scalar_compat.py_test_dti_time,1.0,0,0,[],[]
/tests/indexes/datetimes/test_scalar_compat.py_test_dti_time2,1.0,1,1,['array'],['pdarraycreation.array']
/tests/indexes/datetimes/test_scalar_compat.py_test_dti_timestamp_fields,1.0,0,0,[],[]
/tests/indexes/datetimes/test_scalar_compat.py_test_dti_timetz,1.0,1,1,['array'],['pdarraycreation.array']
/tests/indexes/datetimes/test_scalar_compat.py_test_dti_week,1.0,0,0,[],[]
/tests/indexes/datetimes/test_setops.py_test_datetimeindex_diff,1.0,0,0,[],[]
/tests/indexes/datetimes/test_setops.py_test_difference,1.0,0,0,[],[]
/tests/indexes/datetimes/test_setops.py_test_difference_freq,1.0,0,0,[],[]
/tests/indexes/datetimes/test_setops.py_test_dti_intersection,1.0,0,0,[],[]
/tests/indexes/datetimes/test_setops.py_test_dti_setop_aware,1.0,0,0,[],[]
/tests/indexes/datetimes/test_setops.py_test_dti_union_mixed,1.0,0,0,[],[]
/tests/indexes/datetimes/test_setops.py_test_intersection,1.0,0,0,[],[]
/tests/indexes/datetimes/test_setops.py_test_intersection2,1.0,1,1,['array'],['pdarraycreation.array']
/tests/indexes/datetimes/test_setops.py_test_intersection_bug,1.0,0,0,[],[]
/tests/indexes/datetimes/test_setops.py_test_intersection_bug_1708,1.0,0,0,[],[]
/tests/indexes/datetimes/test_setops.py_test_intersection_dst_transition,1.0,0,0,[],[]
/tests/indexes/datetimes/test_setops.py_test_intersection_duplicates,1.0,0,0,[],[]
/tests/indexes/datetimes/test_setops.py_test_intersection_empty,1.0,0,0,[],[]
/tests/indexes/datetimes/test_setops.py_test_intersection_list,1.0,0,0,[],[]
/tests/indexes/datetimes/test_setops.py_test_intersection_non_tick_no_fastpath,1.0,0,0,[],[]
/tests/indexes/datetimes/test_setops.py_test_month_range_union_tz_dateutil,1.0,0,0,[],[]
/tests/indexes/datetimes/test_setops.py_test_month_range_union_tz_pytz,1.0,0,0,[],[]
/tests/indexes/datetimes/test_setops.py_test_setops_preserve_freq,1.0,0,0,[],[]
/tests/indexes/datetimes/test_setops.py_test_union,1.0,0,0,[],[]
/tests/indexes/datetimes/test_setops.py_test_union2,1.0,0,0,[],[]
/tests/indexes/datetimes/test_setops.py_test_union3,1.0,0,0,[],[]
/tests/indexes/datetimes/test_setops.py_test_union_bug_1730,1.0,0,0,[],[]
/tests/indexes/datetimes/test_setops.py_test_union_bug_1745,1.0,0,0,[],[]
/tests/indexes/datetimes/test_setops.py_test_union_bug_4564,1.0,0,0,[],[]
/tests/indexes/datetimes/test_setops.py_test_union_coverage,1.0,0,0,[],[]
/tests/indexes/datetimes/test_setops.py_test_union_dataframe_index,0.0,1,0,['random.default_rng'],[]
/tests/indexes/datetimes/test_setops.py_test_union_freq_both_none,1.0,0,0,[],[]
/tests/indexes/datetimes/test_setops.py_test_union_freq_infer,1.0,0,0,[],[]
/tests/indexes/datetimes/test_setops.py_test_union_not_cacheable,1.0,0,0,[],[]
/tests/indexes/datetimes/test_setops.py_test_union_same_timezone_different_units,1.0,0,0,[],[]
/tests/indexes/datetimes/test_setops.py_test_union_with_DatetimeIndex,1.0,3,3,['arange' 'arange' 'int64'],"['pdarraycreation.arange' 'array_api._creation_functions.arange'
 'dtypes.int64']"
/tests/indexes/datetimes/test_timezones.py___init__,1.0,0,0,[],[]
/tests/indexes/datetimes/test_timezones.py_dst,1.0,0,0,[],[]
/tests/indexes/datetimes/test_timezones.py_test_date_range_localize,1.0,0,0,[],[]
/tests/indexes/datetimes/test_timezones.py_test_date_range_localize2,1.0,0,0,[],[]
/tests/indexes/datetimes/test_timezones.py_test_drop_dst_boundary,1.0,0,0,[],[]
/tests/indexes/datetimes/test_timezones.py_test_dti_convert_tz_aware_datetime_datetime,1.0,1,1,['array'],['pdarraycreation.array']
/tests/indexes/datetimes/test_timezones.py_test_dti_drop_dont_lose_tz,1.0,0,0,[],[]
/tests/indexes/datetimes/test_timezones.py_test_dti_equals_with_tz,1.0,0,0,[],[]
/tests/indexes/datetimes/test_timezones.py_test_dti_tz_conversion_freq,1.0,0,0,[],[]
/tests/indexes/datetimes/test_timezones.py_test_dti_tz_nat,1.0,0,0,[],[]
/tests/indexes/datetimes/test_timezones.py_test_timestamp_equality_different_timezones,1.0,0,0,[],[]
/tests/indexes/datetimes/test_timezones.py_test_utc_box_timestamp_and_localize,1.0,0,0,[],[]
/tests/indexes/datetimes/test_timezones.py_test_with_tz,1.0,0,0,[],[]
/tests/indexes/datetimes/test_timezones.py_tzname,1.0,0,0,[],[]
/tests/indexes/datetimes/test_timezones.py_utcoffset,1.0,0,0,[],[]
/tests/indexes/interval/test_astype.py_index,1.0,0,0,[],[]
/tests/indexes/interval/test_astype.py_test_astype_cannot_cast,1.0,0,0,[],[]
/tests/indexes/interval/test_astype.py_test_astype_category,1.0,0,0,[],[]
/tests/indexes/interval/test_astype.py_test_astype_idempotent,1.0,0,0,[],[]
/tests/indexes/interval/test_astype.py_test_astype_invalid_dtype,1.0,0,0,[],[]
/tests/indexes/interval/test_astype.py_test_astype_object,1.0,0,0,[],[]
/tests/indexes/interval/test_astype.py_test_subtype_conversion,1.0,0,0,[],[]
/tests/indexes/interval/test_astype.py_test_subtype_datetimelike,1.0,0,0,[],[]
/tests/indexes/interval/test_astype.py_test_subtype_float,1.0,0,0,[],[]
/tests/indexes/interval/test_astype.py_test_subtype_integer,1.0,2,2,['arange' 'arange'],['array_api._creation_functions.arange' 'pdarraycreation.arange']
/tests/indexes/interval/test_astype.py_test_subtype_integer_errors,1.0,0,0,[],[]
/tests/indexes/interval/test_astype.py_test_subtype_integer_with_non_integer_borders,1.0,0,0,[],[]
/tests/indexes/interval/test_constructors.py_constructor,1.0,0,0,[],[]
/tests/indexes/interval/test_constructors.py_get_kwargs_from_breaks,1.0,1,1,['array'],['pdarraycreation.array']
/tests/indexes/interval/test_constructors.py_test_constructor,1.0,0,0,[],[]
/tests/indexes/interval/test_constructors.py_test_constructor_categorical_valid,1.0,2,2,['arange' 'arange'],['pdarraycreation.arange' 'array_api._creation_functions.arange']
/tests/indexes/interval/test_constructors.py_test_constructor_dtype,1.0,0,0,[],[]
/tests/indexes/interval/test_constructors.py_test_constructor_empty,1.0,2,2,['array' 'int64'],['pdarraycreation.array' 'dtypes.int64']
/tests/indexes/interval/test_constructors.py_test_constructor_errors,1.0,0,0,[],[]
/tests/indexes/interval/test_constructors.py_test_constructor_nan,1.0,2,2,['float64' 'array'],['dtypes.float64' 'pdarraycreation.array']
/tests/indexes/interval/test_constructors.py_test_constructor_pass_closed,1.0,0,0,[],[]
/tests/indexes/interval/test_constructors.py_test_constructor_string,1.0,0,0,[],[]
/tests/indexes/interval/test_constructors.py_test_dtype_closed_mismatch,1.0,1,1,['int64'],['dtypes.int64']
/tests/indexes/interval/test_constructors.py_test_ea_dtype,1.0,0,0,[],[]
/tests/indexes/interval/test_constructors.py_test_from_arrays_mismatched_datetimelike_resos,1.0,0,0,[],[]
/tests/indexes/interval/test_constructors.py_test_generic_errors,1.0,0,0,[],[]
/tests/indexes/interval/test_constructors.py_test_index_mixed_closed,1.0,0,0,[],[]
/tests/indexes/interval/test_constructors.py_test_index_object_dtype,1.0,1,1,['array'],['pdarraycreation.array']
/tests/indexes/interval/test_constructors.py_test_interval_index_subtype,1.0,0,0,[],[]
/tests/indexes/interval/test_constructors.py_test_left_right_dont_share_data,1.0,2,2,['arange' 'arange'],['array_api._creation_functions.arange' 'pdarraycreation.arange']
/tests/indexes/interval/test_constructors.py_test_length_one,1.0,0,0,[],[]
/tests/indexes/interval/test_constructors.py_test_mixed_float_int,1.0,3,3,['float64' 'arange' 'arange'],"['dtypes.float64' 'array_api._creation_functions.arange'
 'pdarraycreation.arange']"
/tests/indexes/interval/test_constructors.py_test_na_tuples,1.0,0,0,[],[]
