nltk_function,coverage,np_calls_count,partial_ak_coverage_sum,np_calls_array,function_ak_array
/metrics/distance.py_edit_distance_align,1.0,0,0,[],[]
/metrics/distance.py_interval_distance,1.0,0,0,[],[]
/metrics/distance.py_jaccard_distance,1.0,0,0,[],[]
/metrics/distance.py_jaro_similarity,1.0,0,0,[],[]
/metrics/distance.py_jaro_winkler_similarity,1.0,0,0,[],[]
/metrics/distance.py_masi_distance,1.0,0,0,[],[]
/metrics/paice.py___init__,1.0,0,0,[],[]
/metrics/paice.py___str__,1.0,0,0,[],[]
/metrics/paice.py__calculate,1.0,0,0,[],[]
/metrics/paice.py__calculate_cut,1.0,0,0,[],[]
/metrics/paice.py__count_intersection,1.0,0,0,[],[]
/metrics/paice.py__errt,1.0,0,0,[],[]
/metrics/paice.py__get_derivative,1.0,0,0,[],[]
/metrics/paice.py__get_truncation_coordinates,1.0,0,0,[],[]
/metrics/paice.py__get_truncation_indexes,1.0,0,0,[],[]
/metrics/paice.py__indexes,1.0,0,0,[],[]
/metrics/paice.py__truncate,1.0,0,0,[],[]
/metrics/paice.py_demo,1.0,0,0,[],[]
/metrics/paice.py_get_words_from_dictionary,1.0,0,0,[],[]
/metrics/paice.py_update,1.0,0,0,[],[]
/metrics/scores.py_accuracy,1.0,0,0,[],[]
/metrics/scores.py_demo,1.0,0,0,[],[]
/metrics/scores.py_f_measure,1.0,0,0,[],[]
/metrics/scores.py_log_likelihood,1.0,0,0,[],[]
/metrics/scores.py_precision,1.0,0,0,[],[]
/metrics/scores.py_recall,1.0,0,0,[],[]
/metrics/segmentation.py__ghd_aux,1.0,0,0,[],[]
/metrics/segmentation.py__init_mat,1.0,3,3,['empty' 'arange' 'arange'],"['array_api._creation_functions.empty' 'pdarraycreation.arange'
 'array_api._creation_functions.arange']"
/metrics/segmentation.py_ghd,1.0,0,0,[],[]
/metrics/segmentation.py_pk,1.0,0,0,[],[]
/metrics/segmentation.py_windowdiff,1.0,0,0,[],[]
/metrics/spearman.py__rank_dists,1.0,0,0,[],[]
/metrics/spearman.py_ranks_from_scores,1.0,0,0,[],[]
/metrics/spearman.py_ranks_from_sequence,1.0,0,0,[],[]
/metrics/spearman.py_spearman_correlation,1.0,0,0,[],[]
/misc/babelfish.py_babelize_shell,1.0,0,0,[],[]
/misc/chomsky.py_generate_chomsky,1.0,0,0,[],[]
/misc/minimalset.py___init__,1.0,0,0,[],[]
/misc/minimalset.py_add,1.0,0,0,[],[]
/misc/minimalset.py_contexts,1.0,0,0,[],[]
/misc/minimalset.py_display,1.0,0,0,[],[]
/misc/minimalset.py_display_all,1.0,0,0,[],[]
/misc/minimalset.py_targets,1.0,0,0,[],[]
/misc/sort.py__merge_lists,1.0,0,0,[],[]
/misc/sort.py__partition,1.0,0,0,[],[]
/misc/sort.py__quick,1.0,0,0,[],[]
/misc/sort.py_bubble,1.0,0,0,[],[]
/misc/sort.py_demo,1.0,0,0,[],[]
/misc/sort.py_merge,1.0,0,0,[],[]
/misc/sort.py_quick,1.0,0,0,[],[]
/misc/sort.py_selection,1.0,0,0,[],[]
/misc/wordfinder.py_revword,1.0,0,0,[],[]
/misc/wordfinder.py_step,1.0,0,0,[],[]
/misc/wordfinder.py_word_finder,1.0,0,0,[],[]
/misc/wordfinder.py_wordfinder,1.0,0,0,[],[]
/parse/api.py_grammar,1.0,0,0,[],[]
/parse/api.py_parse,1.0,0,0,[],[]
/parse/api.py_parse_all,1.0,0,0,[],[]
/parse/api.py_parse_one,1.0,0,0,[],[]
/parse/api.py_parse_sents,1.0,0,0,[],[]
/parse/bllip.py___init__,1.0,0,0,[],[]
/parse/bllip.py__ensure_ascii,1.0,0,0,[],[]
/parse/bllip.py__ensure_bllip_import_or_error,1.0,0,0,[],[]
/parse/bllip.py__scored_parse_to_nltk_tree,1.0,0,0,[],[]
/parse/bllip.py_demo,1.0,0,0,[],[]
/parse/bllip.py_from_unified_model_dir,1.0,0,0,[],[]
/parse/bllip.py_parse,1.0,0,0,[],[]
/parse/bllip.py_tagged_parse,1.0,0,0,[],[]
/parse/chart.py___eq__,1.0,0,0,[],[]
/parse/chart.py___hash__,1.0,0,0,[],[]
/parse/chart.py___init__,1.0,0,0,[],[]
/parse/chart.py___lt__,1.0,0,0,[],[]
/parse/chart.py___ne__,1.0,0,0,[],[]
/parse/chart.py___repr__,1.0,0,0,[],[]
/parse/chart.py___str__,1.0,0,0,[],[]
/parse/chart.py__add_index,1.0,0,0,[],[]
/parse/chart.py__append_edge,1.0,0,0,[],[]
/parse/chart.py__apply_complete,1.0,0,0,[],[]
/parse/chart.py__apply_incomplete,1.0,0,0,[],[]
/parse/chart.py__bottomup_filter,1.0,0,0,[],[]
/parse/chart.py__parse,1.0,0,0,[],[]
/parse/chart.py__register_with_indexes,1.0,0,0,[],[]
/parse/chart.py__trace_new_edges,1.0,0,0,[],[]
/parse/chart.py__trees,1.0,0,0,[],[]
/parse/chart.py_apply,1.0,0,0,[],[]
/parse/chart.py_apply_everywhere,1.0,0,0,[],[]
/parse/chart.py_chart,1.0,0,0,[],[]
/parse/chart.py_chart_parse,1.0,0,0,[],[]
/parse/chart.py_child_pointer_lists,1.0,0,0,[],[]
/parse/chart.py_current_chartrule,1.0,0,0,[],[]
/parse/chart.py_demo_grammar,1.0,0,0,[],[]
/parse/chart.py_dot,1.0,0,0,[],[]
/parse/chart.py_dot_digraph,1.0,0,0,[],[]
/parse/chart.py_edges,1.0,0,0,[],[]
/parse/chart.py_end,1.0,0,0,[],[]
/parse/chart.py_from_production,1.0,0,0,[],[]
/parse/chart.py_grammar,1.0,0,0,[],[]
/parse/chart.py_initialize,1.0,0,0,[],[]
/parse/chart.py_insert,1.0,0,0,[],[]
/parse/chart.py_insert_with_backpointer,1.0,0,0,[],[]
/parse/chart.py_is_complete,1.0,0,0,[],[]
/parse/chart.py_is_incomplete,1.0,0,0,[],[]
/parse/chart.py_iteredges,1.0,0,0,[],[]
/parse/chart.py_leaf,1.0,0,0,[],[]
/parse/chart.py_leaves,1.0,0,0,[],[]
/parse/chart.py_length,1.0,0,0,[],[]
/parse/chart.py_lhs,1.0,0,0,[],[]
/parse/chart.py_move_dot_forward,1.0,0,0,[],[]
/parse/chart.py_nextsym,1.0,0,0,[],[]
/parse/chart.py_num_edges,1.0,0,0,[],[]
/parse/chart.py_num_leaves,1.0,0,0,[],[]
/parse/chart.py_parse,1.0,0,0,[],[]
/parse/chart.py_parses,1.0,0,0,[],[]
/parse/chart.py_pretty_format,1.0,0,0,[],[]
/parse/chart.py_pretty_format_edge,1.0,0,0,[],[]
/parse/chart.py_pretty_format_leaves,1.0,0,0,[],[]
/parse/chart.py_rhs,1.0,0,0,[],[]
/parse/chart.py_select,1.0,0,0,[],[]
/parse/chart.py_set_chart,1.0,0,0,[],[]
/parse/chart.py_set_grammar,1.0,0,0,[],[]
/parse/chart.py_set_strategy,1.0,0,0,[],[]
/parse/chart.py_span,1.0,0,0,[],[]
/parse/chart.py_start,1.0,0,0,[],[]
/parse/chart.py_step,1.0,0,0,[],[]
/parse/chart.py_strategy,1.0,0,0,[],[]
/parse/chart.py_trees,1.0,0,0,[],[]
/parse/corenlp.py___enter__,1.0,0,0,[],[]
/parse/corenlp.py___exit__,1.0,0,0,[],[]
/parse/corenlp.py___init__,1.0,0,0,[],[]
/parse/corenlp.py_api_call,1.0,0,0,[],[]
/parse/corenlp.py_make_tree,1.0,0,0,[],[]
/parse/corenlp.py_parse_sents,1.0,0,0,[],[]
/parse/corenlp.py_parse_text,1.0,0,0,[],[]
/parse/corenlp.py_raw_parse,1.0,0,0,[],[]
/parse/corenlp.py_raw_parse_sents,1.0,0,0,[],[]
/parse/corenlp.py_raw_tag_sents,1.0,0,0,[],[]
/parse/corenlp.py_start,1.0,0,0,[],[]
/parse/corenlp.py_stop,1.0,0,0,[],[]
/parse/corenlp.py_tag,1.0,0,0,[],[]
/parse/corenlp.py_tag_sents,1.0,0,0,[],[]
/parse/corenlp.py_tokenize,1.0,0,0,[],[]
/parse/corenlp.py_transform,1.0,0,0,[],[]
/parse/corenlp.py_try_port,1.0,0,0,[],[]
/parse/dependencygraph.py___repr__,1.0,0,0,[],[]
/parse/dependencygraph.py___str__,1.0,0,0,[],[]
/parse/dependencygraph.py__hd,1.0,0,0,[],[]
/parse/dependencygraph.py__parse,1.0,0,0,[],[]
/parse/dependencygraph.py__rel,1.0,0,0,[],[]
/parse/dependencygraph.py__repr_svg_,1.0,0,0,[],[]
/parse/dependencygraph.py__tree,1.0,0,0,[],[]
/parse/dependencygraph.py__word,1.0,0,0,[],[]
/parse/dependencygraph.py_add_arc,1.0,0,0,[],[]
/parse/dependencygraph.py_add_node,1.0,0,0,[],[]
/parse/dependencygraph.py_conll_demo,1.0,0,0,[],[]
/parse/dependencygraph.py_conll_file_demo,1.0,0,0,[],[]
/parse/dependencygraph.py_connect_graph,1.0,0,0,[],[]
/parse/dependencygraph.py_contains_address,1.0,0,0,[],[]
/parse/dependencygraph.py_contains_cycle,1.0,0,0,[],[]
/parse/dependencygraph.py_cycle_finding_demo,1.0,0,0,[],[]
/parse/dependencygraph.py_demo,1.0,0,0,[],[]
/parse/dependencygraph.py_dot2img,1.0,0,0,[],[]
/parse/dependencygraph.py_extract_10_cells,1.0,0,0,[],[]
/parse/dependencygraph.py_extract_3_cells,1.0,0,0,[],[]
/parse/dependencygraph.py_extract_4_cells,1.0,0,0,[],[]
/parse/dependencygraph.py_extract_7_cells,1.0,0,0,[],[]
/parse/dependencygraph.py_get_by_address,1.0,0,0,[],[]
/parse/dependencygraph.py_get_cycle_path,1.0,0,0,[],[]
/parse/dependencygraph.py_left_children,1.0,0,0,[],[]
/parse/dependencygraph.py_load,1.0,0,0,[],[]
/parse/dependencygraph.py_malt_demo,1.0,0,0,[],[]
/parse/dependencygraph.py_nx_graph,1.0,0,0,[],[]
/parse/dependencygraph.py_redirect_arcs,1.0,0,0,[],[]
/parse/dependencygraph.py_remove_by_address,1.0,0,0,[],[]
/parse/dependencygraph.py_right_children,1.0,0,0,[],[]
/parse/dependencygraph.py_to_conll,1.0,0,0,[],[]
/parse/dependencygraph.py_tree,1.0,0,0,[],[]
/parse/dependencygraph.py_triples,1.0,0,0,[],[]
/parse/earleychart.py___init__,1.0,0,0,[],[]
/parse/earleychart.py__add_index,1.0,0,0,[],[]
/parse/earleychart.py__append_edge,1.0,0,0,[],[]
/parse/earleychart.py__apply_incomplete,1.0,0,0,[],[]
/parse/earleychart.py__positions,1.0,0,0,[],[]
/parse/earleychart.py__register_with_indexes,1.0,0,0,[],[]
/parse/earleychart.py_apply,1.0,0,0,[],[]
/parse/earleychart.py_chart_parse,1.0,0,0,[],[]
/parse/earleychart.py_demo,1.0,0,0,[],[]
/parse/earleychart.py_edges,1.0,0,0,[],[]
/parse/earleychart.py_initialize,1.0,0,0,[],[]
/parse/earleychart.py_iteredges,1.0,0,0,[],[]
/parse/earleychart.py_select,1.0,0,0,[],[]
/parse/evaluate.py___init__,1.0,0,0,[],[]
/parse/evaluate.py__remove_punct,1.0,0,0,[],[]
/parse/evaluate.py_eval,1.0,0,0,[],[]
/parse/featurechart.py___init__,1.0,0,0,[],[]
/parse/featurechart.py___str__,1.0,0,0,[],[]
/parse/featurechart.py__add_index,1.0,0,0,[],[]
/parse/featurechart.py__apply_complete,1.0,0,0,[],[]
/parse/featurechart.py__apply_incomplete,1.0,0,0,[],[]
/parse/featurechart.py__bind,1.0,0,0,[],[]
/parse/featurechart.py__get_type_if_possible,1.0,0,0,[],[]
/parse/featurechart.py__register_with_indexes,1.0,0,0,[],[]
/parse/featurechart.py_apply,1.0,0,0,[],[]
/parse/featurechart.py_bindings,1.0,0,0,[],[]
/parse/featurechart.py_demo,1.0,0,0,[],[]
/parse/featurechart.py_demo_grammar,1.0,0,0,[],[]
/parse/featurechart.py_from_production,1.0,0,0,[],[]
/parse/featurechart.py_initialize,1.0,0,0,[],[]
/parse/featurechart.py_insert,1.0,0,0,[],[]
/parse/featurechart.py_inst_vars,1.0,0,0,[],[]
/parse/featurechart.py_instantiate_edge,1.0,0,0,[],[]
/parse/featurechart.py_move_dot_forward,1.0,0,0,[],[]
/parse/featurechart.py_next_with_bindings,1.0,0,0,[],[]
/parse/featurechart.py_parses,1.0,0,0,[],[]
/parse/featurechart.py_run_profile,1.0,0,0,[],[]
/parse/featurechart.py_select,1.0,0,0,[],[]
/parse/featurechart.py_variables,1.0,0,0,[],[]
/parse/generate.py__generate_all,1.0,0,0,[],[]
/parse/generate.py__generate_one,1.0,0,0,[],[]
/parse/generate.py_demo,1.0,0,0,[],[]
/parse/generate.py_generate,1.0,0,0,[],[]
/parse/malt.py___init__,1.0,0,0,[],[]
/parse/malt.py__execute,1.0,0,0,[],[]
/parse/malt.py_find_malt_model,1.0,0,0,[],[]
/parse/malt.py_generate_malt_command,1.0,0,0,[],[]
/parse/malt.py_malt_regex_tagger,1.0,0,0,[],[]
/parse/malt.py_parse_sents,1.0,0,0,[],[]
/parse/malt.py_parse_tagged_sents,1.0,0,0,[],[]
/parse/malt.py_train,1.0,0,0,[],[]
/parse/malt.py_train_from_file,1.0,0,0,[],[]
/parse/nonprojectivedependencyparser.py___init__,1.0,0,0,[],[]
/parse/nonprojectivedependencyparser.py_best_incoming_arc,1.0,0,0,[],[]
/parse/nonprojectivedependencyparser.py_collapse_nodes,1.0,0,0,[],[]
/parse/nonprojectivedependencyparser.py_compute_max_subtract_score,1.0,0,0,[],[]
/parse/nonprojectivedependencyparser.py_compute_original_indexes,1.0,0,0,[],[]
/parse/nonprojectivedependencyparser.py_demo,1.0,0,0,[],[]
/parse/nonprojectivedependencyparser.py_hall_demo,1.0,0,0,[],[]
/parse/nonprojectivedependencyparser.py_initialize_edge_scores,1.0,0,0,[],[]
/parse/nonprojectivedependencyparser.py_nonprojective_conll_parse_demo,1.0,0,0,[],[]
/parse/nonprojectivedependencyparser.py_original_best_arc,1.0,0,0,[],[]
/parse/nonprojectivedependencyparser.py_parse,1.0,0,0,[],[]
/parse/nonprojectivedependencyparser.py_rule_based_demo,1.0,0,0,[],[]
/parse/nonprojectivedependencyparser.py_score,1.0,0,0,[],[]
/parse/nonprojectivedependencyparser.py_train,1.0,0,0,[],[]
/parse/nonprojectivedependencyparser.py_update_edge_scores,1.0,0,0,[],[]
/parse/pchart.py___init__,1.0,0,0,[],[]
/parse/pchart.py___str__,1.0,0,0,[],[]
/parse/pchart.py__prune,1.0,0,0,[],[]
/parse/pchart.py__setprob,1.0,0,0,[],[]
/parse/pchart.py_apply,1.0,0,0,[],[]
/parse/pchart.py_from_production,1.0,0,0,[],[]
/parse/pchart.py_grammar,1.0,0,0,[],[]
/parse/pchart.py_prob,1.0,0,0,[],[]
/parse/pchart.py_sort_queue,1.0,0,0,[],[]
/parse/pchart.py_trace,1.0,0,0,[],[]
/parse/projectivedependencyparser.py___eq__,1.0,0,0,[],[]
/parse/projectivedependencyparser.py___hash__,1.0,0,0,[],[]
/parse/projectivedependencyparser.py___init__,1.0,0,0,[],[]
/parse/projectivedependencyparser.py___lt__,1.0,0,0,[],[]
/parse/projectivedependencyparser.py___ne__,1.0,0,0,[],[]
/parse/projectivedependencyparser.py___repr__,1.0,0,0,[],[]
/parse/projectivedependencyparser.py___str__,1.0,0,0,[],[]
/parse/projectivedependencyparser.py_add,1.0,0,0,[],[]
/parse/projectivedependencyparser.py_arity_parse_demo,1.0,0,0,[],[]
/parse/projectivedependencyparser.py_compute_prob,1.0,0,0,[],[]
/parse/projectivedependencyparser.py_concatenate,1.0,0,0,[],[]
/parse/projectivedependencyparser.py_demo,1.0,0,0,[],[]
/parse/projectivedependencyparser.py_head_index,1.0,0,0,[],[]
/parse/projectivedependencyparser.py_parse,1.0,0,0,[],[]
/parse/projectivedependencyparser.py_projective_prob_parse_demo,1.0,0,0,[],[]
/parse/projectivedependencyparser.py_projective_rule_parse_demo,1.0,0,0,[],[]
/parse/projectivedependencyparser.py_train,1.0,0,0,[],[]
/parse/recursivedescent.py___init__,1.0,0,0,[],[]
/parse/recursivedescent.py__expand,1.0,0,0,[],[]
/parse/recursivedescent.py__freeze,1.0,0,0,[],[]
/parse/recursivedescent.py__match,1.0,0,0,[],[]
/parse/recursivedescent.py__parse,1.0,0,0,[],[]
/parse/recursivedescent.py__production_to_tree,1.0,0,0,[],[]
/parse/recursivedescent.py__trace_backtrack,1.0,0,0,[],[]
/parse/recursivedescent.py__trace_expand,1.0,0,0,[],[]
/parse/recursivedescent.py__trace_fringe,1.0,0,0,[],[]
/parse/recursivedescent.py__trace_match,1.0,0,0,[],[]
/parse/recursivedescent.py__trace_start,1.0,0,0,[],[]
/parse/recursivedescent.py__trace_succeed,1.0,0,0,[],[]
/parse/recursivedescent.py__trace_tree,1.0,0,0,[],[]
/parse/recursivedescent.py_backtrack,1.0,0,0,[],[]
/parse/recursivedescent.py_currently_complete,1.0,0,0,[],[]
/parse/recursivedescent.py_demo,1.0,0,0,[],[]
/parse/recursivedescent.py_expand,1.0,0,0,[],[]
/parse/recursivedescent.py_expandable_productions,1.0,0,0,[],[]
/parse/recursivedescent.py_frontier,1.0,0,0,[],[]
/parse/recursivedescent.py_grammar,1.0,0,0,[],[]
/parse/recursivedescent.py_initialize,1.0,0,0,[],[]
/parse/recursivedescent.py_match,1.0,0,0,[],[]
/parse/recursivedescent.py_parse,1.0,0,0,[],[]
/parse/recursivedescent.py_parses,1.0,0,0,[],[]
/parse/recursivedescent.py_remaining_text,1.0,0,0,[],[]
/parse/recursivedescent.py_set_grammar,1.0,0,0,[],[]
/parse/recursivedescent.py_step,1.0,0,0,[],[]
/parse/recursivedescent.py_trace,1.0,0,0,[],[]
/parse/recursivedescent.py_tree,1.0,0,0,[],[]
/parse/recursivedescent.py_untried_expandable_productions,1.0,0,0,[],[]
/parse/recursivedescent.py_untried_match,1.0,0,0,[],[]
/parse/shiftreduce.py___init__,1.0,0,0,[],[]
/parse/shiftreduce.py__check_grammar,1.0,0,0,[],[]
/parse/shiftreduce.py__match_rhs,1.0,0,0,[],[]
/parse/shiftreduce.py__reduce,1.0,0,0,[],[]
/parse/shiftreduce.py__shift,1.0,0,0,[],[]
/parse/shiftreduce.py__trace_reduce,1.0,0,0,[],[]
/parse/shiftreduce.py__trace_shift,1.0,0,0,[],[]
/parse/shiftreduce.py__trace_stack,1.0,0,0,[],[]
/parse/shiftreduce.py_demo,1.0,0,0,[],[]
/parse/shiftreduce.py_grammar,1.0,0,0,[],[]
/parse/shiftreduce.py_initialize,1.0,0,0,[],[]
/parse/shiftreduce.py_parse,1.0,0,0,[],[]
/parse/shiftreduce.py_parses,1.0,0,0,[],[]
/parse/shiftreduce.py_reduce,1.0,0,0,[],[]
/parse/shiftreduce.py_reducible_productions,1.0,0,0,[],[]
/parse/shiftreduce.py_remaining_text,1.0,0,0,[],[]
/parse/shiftreduce.py_set_grammar,1.0,0,0,[],[]
/parse/shiftreduce.py_shift,1.0,0,0,[],[]
/parse/shiftreduce.py_stack,1.0,0,0,[],[]
/parse/shiftreduce.py_step,1.0,0,0,[],[]
/parse/shiftreduce.py_trace,1.0,0,0,[],[]
/parse/shiftreduce.py_undo,1.0,0,0,[],[]
/parse/stanford.py___init__,1.0,0,0,[],[]
/parse/stanford.py__execute,1.0,0,0,[],[]
/parse/stanford.py__make_tree,1.0,0,0,[],[]
/parse/stanford.py__parse_trees_output,1.0,0,0,[],[]
/parse/stanford.py_parse_sents,1.0,0,0,[],[]
/parse/stanford.py_raw_parse,1.0,0,0,[],[]
/parse/stanford.py_raw_parse_sents,1.0,0,0,[],[]
/parse/stanford.py_tagged_parse,1.0,0,0,[],[]
/parse/stanford.py_tagged_parse_sents,1.0,0,0,[],[]
/parse/transitionparser.py___init__,1.0,0,0,[],[]
/parse/transitionparser.py___str__,1.0,0,0,[],[]
/parse/transitionparser.py__check_informative,1.0,0,0,[],[]
/parse/transitionparser.py__convert_to_binary_features,1.0,0,0,[],[]
/parse/transitionparser.py__create_training_examples_arc_eager,1.0,0,0,[],[]
/parse/transitionparser.py__create_training_examples_arc_std,1.0,0,0,[],[]
/parse/transitionparser.py__get_dep_relation,1.0,0,0,[],[]
/parse/transitionparser.py__is_projective,1.0,0,0,[],[]
/parse/transitionparser.py__write_to_file,1.0,0,0,[],[]
/parse/transitionparser.py_demo,1.0,0,0,[],[]
/parse/transitionparser.py_extract_features,1.0,0,0,[],[]
/parse/transitionparser.py_left_arc,1.0,0,0,[],[]
/parse/transitionparser.py_parse,1.0,0,0,[],[]
/parse/transitionparser.py_reduce,1.0,0,0,[],[]
/parse/transitionparser.py_right_arc,1.0,0,0,[],[]
/parse/transitionparser.py_shift,1.0,0,0,[],[]
/parse/transitionparser.py_train,1.0,0,0,[],[]
/parse/util.py___init__,1.0,0,0,[],[]
/parse/util.py_extract_test_sentences,1.0,0,0,[],[]
/parse/util.py_load_parser,1.0,0,0,[],[]
/parse/util.py_run,1.0,0,0,[],[]
/parse/util.py_taggedsent_to_conll,1.0,0,0,[],[]
/parse/util.py_taggedsents_to_conll,1.0,0,0,[],[]
/parse/viterbi.py___init__,1.0,0,0,[],[]
/parse/viterbi.py___repr__,1.0,0,0,[],[]
/parse/viterbi.py__find_instantiations,1.0,0,0,[],[]
/parse/viterbi.py__match_rhs,1.0,0,0,[],[]
/parse/viterbi.py__trace_lexical_insertion,1.0,0,0,[],[]
/parse/viterbi.py__trace_production,1.0,0,0,[],[]
/parse/viterbi.py_grammar,1.0,0,0,[],[]
/parse/viterbi.py_parse,1.0,0,0,[],[]
/parse/viterbi.py_trace,1.0,0,0,[],[]
/probability.py_B,1.0,0,0,[],[]
/probability.py_N,1.0,0,0,[],[]
/probability.py_Nr,1.0,0,0,[],[]
/probability.py___add__,1.0,0,0,[],[]
/probability.py___and__,1.0,0,0,[],[]
/probability.py___delitem__,1.0,0,0,[],[]
/probability.py___ge__,1.0,0,0,[],[]
/probability.py___gt__,1.0,0,0,[],[]
/probability.py___init__,1.0,0,0,[],[]
/probability.py___iter__,1.0,0,0,[],[]
/probability.py___le__,1.0,0,0,[],[]
/probability.py___lt__,1.0,0,0,[],[]
/probability.py___missing__,1.0,0,0,[],[]
/probability.py___or__,1.0,0,0,[],[]
/probability.py___reduce__,1.0,0,0,[],[]
/probability.py___repr__,1.0,0,0,[],[]
/probability.py___setitem__,1.0,0,0,[],[]
/probability.py___str__,1.0,0,0,[],[]
/probability.py___sub__,1.0,0,0,[],[]
/probability.py__calculate_Tr,1.0,0,0,[],[]
/probability.py__calculate_estimate,1.0,0,0,[],[]
/probability.py__create_rand_fdist,1.0,0,0,[],[]
/probability.py__create_sum_pdist,1.0,0,0,[],[]
/probability.py__cumulative_frequencies,1.0,0,0,[],[]
/probability.py__get_kwarg,1.0,0,0,[],[]
/probability.py__prob_measure,1.0,0,0,[],[]
/probability.py__r_Nr,1.0,0,0,[],[]
/probability.py__r_Nr_non_zero,1.0,0,0,[],[]
/probability.py__renormalize,1.0,0,0,[],[]
/probability.py__switch,1.0,0,0,[],[]
/probability.py__variance,1.0,0,0,[],[]
/probability.py_add_logs,1.0,0,0,[],[]
/probability.py_base_fdist,1.0,0,0,[],[]
/probability.py_check,1.0,0,0,[],[]
/probability.py_conditions,1.0,0,0,[],[]
/probability.py_copy,1.0,0,0,[],[]
/probability.py_deepcopy,1.0,0,0,[],[]
/probability.py_demo,1.0,0,0,[],[]
/probability.py_discount,1.0,0,0,[],[]
/probability.py_entropy,1.0,0,0,[],[]
/probability.py_find_best_fit,1.0,0,0,[],[]
/probability.py_freq,1.0,0,0,[],[]
/probability.py_freqdist,1.0,0,0,[],[]
/probability.py_freqdists,1.0,0,0,[],[]
/probability.py_generate,1.0,0,0,[],[]
/probability.py_hapaxes,1.0,0,0,[],[]
/probability.py_heldout_fdist,1.0,0,0,[],[]
/probability.py_log_likelihood,1.0,0,0,[],[]
/probability.py_logprob,1.0,0,0,[],[]
/probability.py_max,1.0,0,0,[],[]
/probability.py_pformat,1.0,0,0,[],[]
/probability.py_plot,1.0,0,0,[],[]
/probability.py_pprint,1.0,0,0,[],[]
/probability.py_prob,1.0,0,0,[],[]
/probability.py_r_Nr,1.0,0,0,[],[]
/probability.py_samples,1.0,0,0,[],[]
/probability.py_set_discount,1.0,0,0,[],[]
/probability.py_set_logprob,1.0,0,0,[],[]
/probability.py_set_prob,1.0,0,0,[],[]
/probability.py_setdefault,1.0,0,0,[],[]
/probability.py_smoothedNr,1.0,0,0,[],[]
/probability.py_sum_logs,1.0,0,0,[],[]
/probability.py_tabulate,1.0,0,0,[],[]
/probability.py_unirand,1.0,0,0,[],[]
/probability.py_update,1.0,0,0,[],[]
/sem/boxer.py___eq__,1.0,0,0,[],[]
/sem/boxer.py___hash__,1.0,0,0,[],[]
/sem/boxer.py___init__,1.0,0,0,[],[]
/sem/boxer.py___iter__,1.0,0,0,[],[]
/sem/boxer.py___ne__,1.0,0,0,[],[]
/sem/boxer.py___repr__,1.0,0,0,[],[]
/sem/boxer.py__add_occur_indexing,1.0,0,0,[],[]
/sem/boxer.py__call,1.0,0,0,[],[]
/sem/boxer.py__call_boxer,1.0,0,0,[],[]
/sem/boxer.py__call_candc,1.0,0,0,[],[]
/sem/boxer.py__clean_name,1.0,0,0,[],[]
/sem/boxer.py__find_binary,1.0,0,0,[],[]
/sem/boxer.py__handle_date,1.0,0,0,[],[]
/sem/boxer.py__handle_not,1.0,0,0,[],[]
/sem/boxer.py__handle_pred,1.0,0,0,[],[]
/sem/boxer.py__handle_pred_f,1.0,0,0,[],[]
/sem/boxer.py__handle_time,1.0,0,0,[],[]
/sem/boxer.py__handle_timex,1.0,0,0,[],[]
/sem/boxer.py__make_atom,1.0,0,0,[],[]
/sem/boxer.py__make_imp_expression,1.0,0,0,[],[]
/sem/boxer.py__make_merge_expression,1.0,0,0,[],[]
/sem/boxer.py__make_or_expression,1.0,0,0,[],[]
/sem/boxer.py__parse_drs,1.0,0,0,[],[]
/sem/boxer.py__parse_index_list,1.0,0,0,[],[]
/sem/boxer.py__parse_to_drs_dict,1.0,0,0,[],[]
/sem/boxer.py__pred,1.0,0,0,[],[]
/sem/boxer.py__sent_and_word_indices,1.0,0,0,[],[]
/sem/boxer.py__variables,1.0,0,0,[],[]
/sem/boxer.py_atoms,1.0,0,0,[],[]
/sem/boxer.py_attempt_adjuncts,1.0,0,0,[],[]
/sem/boxer.py_change_var,1.0,0,0,[],[]
/sem/boxer.py_clean,1.0,0,0,[],[]
/sem/boxer.py_get_all_symbols,1.0,0,0,[],[]
/sem/boxer.py_get_next_token_variable,1.0,0,0,[],[]
/sem/boxer.py_handle,1.0,0,0,[],[]
/sem/boxer.py_handle_condition,1.0,0,0,[],[]
/sem/boxer.py_handle_drs,1.0,0,0,[],[]
/sem/boxer.py_interpret,1.0,0,0,[],[]
/sem/boxer.py_interpret_multi,1.0,0,0,[],[]
/sem/boxer.py_interpret_multi_sents,1.0,0,0,[],[]
/sem/boxer.py_interpret_sents,1.0,0,0,[],[]
/sem/boxer.py_nullableIntToken,1.0,0,0,[],[]
/sem/boxer.py_parse,1.0,0,0,[],[]
/sem/boxer.py_parse_condition,1.0,0,0,[],[]
/sem/boxer.py_parse_drs,1.0,0,0,[],[]
/sem/boxer.py_parse_index,1.0,0,0,[],[]
/sem/boxer.py_parse_variable,1.0,0,0,[],[]
/sem/boxer.py_referenced_labels,1.0,0,0,[],[]
/sem/boxer.py_renumber_sentences,1.0,0,0,[],[]
/sem/boxer.py_set_bin_dir,1.0,0,0,[],[]
/sem/boxer.py_variable_types,1.0,0,0,[],[]
/sem/boxer.py_variables,1.0,0,0,[],[]
/sem/chat80.py___init__,1.0,0,0,[],[]
/sem/chat80.py___repr__,1.0,0,0,[],[]
