sklearn_function,coverage,np_calls_count,partial_ak_coverage_sum,np_calls_array,function_ak_array
/model_selection/tests/test_split.py_test_stratified_kfold_label_invariance,1.0,5,5,['ones' 'ones' 'arange' 'arange' 'array'],"['array_api._creation_functions.ones' 'pdarraycreation.ones'
 'pdarraycreation.arange' 'array_api._creation_functions.arange'
 'pdarraycreation.array']"
/model_selection/tests/test_split.py_test_stratified_kfold_no_shuffle,0.8,5,4,['ones_like' 'ones_like' 'ones' 'ones' 'testing.assert_equal'],"['array_api._creation_functions.ones_like' 'pdarraycreation.ones_like'
 'pdarraycreation.ones' 'array_api._creation_functions.ones']"
/model_selection/tests/test_split.py_test_stratified_kfold_ratios,0.71,7,5,['ones' 'arange' 'ones' 'bincount' 'ptp' 'array' 'arange'],"['pdarraycreation.ones' 'array_api._creation_functions.arange'
 'array_api._creation_functions.ones' 'pdarraycreation.array'
 'pdarraycreation.arange']"
/model_selection/tests/test_split.py_test_stratified_shuffle_split_even,1.0,0,0,[],[]
/model_selection/tests/test_split.py_test_stratified_shuffle_split_init,1.0,3,3,['arange' 'arange' 'asarray'],"['pdarraycreation.arange' 'array_api._creation_functions.arange'
 'array_api._creation_functions.asarray']"
/model_selection/tests/test_split.py_test_stratified_shuffle_split_iter,0.83,12,10,"['intersect1d' 'unique' 'unique' 'array' 'ones' 'ones' 'asanyarray'
 'bincount' 'ceil' 'concatenate' 'concatenate' 'ceil']","['pdarraysetops.intersect1d' 'groupbyclass.unique'
 'categorical.Categorical.unique' 'pdarraycreation.array'
 'pdarraycreation.ones' 'array_api._creation_functions.ones'
 'numeric.ceil' 'util.concatenate' 'pdarraysetops.concatenate'
 'array_api._elementwise_functions.ceil']"
/model_selection/tests/test_split.py_test_stratified_shuffle_split_multilabel,1.0,9,9,"['array' 'mean' 'mean' 'union1d' 'arange' 'ones_like' 'ones_like' 'arange'
 'intersect1d']","['pdarraycreation.array' 'pdarrayclass.mean'
 'array_api._statistical_functions.mean' 'pdarraysetops.union1d'
 'array_api._creation_functions.arange' 'pdarraycreation.ones_like'
 'array_api._creation_functions.ones_like' 'pdarraycreation.arange'
 'pdarraysetops.intersect1d']"
/model_selection/tests/test_split.py_test_stratified_shuffle_split_multilabel_many_labels,1.0,5,5,['ones_like' 'mean' 'mean' 'ones_like' 'array'],"['array_api._creation_functions.ones_like'
 'array_api._statistical_functions.mean' 'pdarrayclass.mean'
 'pdarraycreation.ones_like' 'pdarraycreation.array']"
/model_selection/tests/test_split.py_test_stratified_shuffle_split_overlap_train_test_bug,1.0,6,6,['ones_like' 'union1d' 'ones_like' 'arange' 'intersect1d' 'arange'],"['array_api._creation_functions.ones_like' 'pdarraysetops.union1d'
 'pdarraycreation.ones_like' 'array_api._creation_functions.arange'
 'pdarraysetops.intersect1d' 'pdarraycreation.arange']"
/model_selection/tests/test_split.py_test_stratified_shuffle_split_respects_test_size,1.0,3,3,['ones' 'ones' 'array'],"['pdarraycreation.ones' 'array_api._creation_functions.ones'
 'pdarraycreation.array']"
/model_selection/tests/test_split.py_test_stratifiedkfold_balance,1.0,10,10,['max' 'max' 'arange' 'min' 'sum' 'min' 'ones' 'sum' 'ones' 'arange'],"['pdarrayclass.max' 'array_api._statistical_functions.max'
 'array_api._creation_functions.arange'
 'array_api._statistical_functions.min'
 'array_api._statistical_functions.sum' 'pdarrayclass.min'
 'array_api._creation_functions.ones' 'pdarrayclass.sum'
 'pdarraycreation.ones' 'pdarraycreation.arange']"
/model_selection/tests/test_split.py_test_stratifiedshufflesplit_list_input,0.67,6,4,['zeros' 'zeros' 'testing.assert_equal' 'hstack' 'ones' 'ones'],"['pdarraycreation.zeros' 'array_api._creation_functions.zeros'
 'array_api._creation_functions.ones' 'pdarraycreation.ones']"
/model_selection/tests/test_split.py_test_time_series_cv,1.0,0,0,[],[]
/model_selection/tests/test_split.py_test_time_series_gap,1.0,2,2,['zeros' 'zeros'],['array_api._creation_functions.zeros' 'pdarraycreation.zeros']
/model_selection/tests/test_split.py_test_time_series_max_train_size,1.0,2,2,['zeros' 'zeros'],['pdarraycreation.zeros' 'array_api._creation_functions.zeros']
/model_selection/tests/test_split.py_test_time_series_test_size,1.0,2,2,['zeros' 'zeros'],['array_api._creation_functions.zeros' 'pdarraycreation.zeros']
/model_selection/tests/test_split.py_test_train_test_split,1.0,5,5,['array' 'arange' 'arange' 'sum' 'sum'],"['pdarraycreation.array' 'pdarraycreation.arange'
 'array_api._creation_functions.arange'
 'array_api._statistical_functions.sum' 'pdarrayclass.sum']"
/model_selection/tests/test_split.py_test_train_test_split_32bit_overflow,1.0,2,2,['arange' 'arange'],['array_api._creation_functions.arange' 'pdarraycreation.arange']
/model_selection/tests/test_split.py_test_train_test_split_allow_nans,0.75,4,3,['arange' 'float64' 'repeat' 'arange'],"['pdarraycreation.arange' 'dtypes.float64'
 'array_api._creation_functions.arange']"
/model_selection/tests/test_split.py_test_train_test_split_default_test_size,1.0,0,0,[],[]
/model_selection/tests/test_split.py_test_train_test_split_empty_trainset,1.0,0,0,[],[]
/model_selection/tests/test_split.py_test_train_test_split_errors,1.0,1,1,['float32'],['dtypes.float32']
/model_selection/tests/test_split.py_test_train_test_split_list_input,0.67,6,4,['zeros' 'hstack' 'ones' 'zeros' 'testing.assert_equal' 'ones'],"['pdarraycreation.zeros' 'pdarraycreation.ones'
 'array_api._creation_functions.zeros'
 'array_api._creation_functions.ones']"
/model_selection/tests/test_split.py_test_train_test_split_mock_pandas,1.0,0,0,[],[]
/model_selection/tests/test_split.py_test_train_test_split_pandas,1.0,0,0,[],[]
/model_selection/tests/test_split.py_test_train_test_split_sparse,1.0,2,2,['arange' 'arange'],['array_api._creation_functions.arange' 'pdarraycreation.arange']
/model_selection/tests/test_split.py_test_yields_constant_splits,1.0,0,0,[],[]
/model_selection/tests/test_successive_halving.py_FastClassifierBookKeeping,1.0,0,0,[],[]
/model_selection/tests/test_successive_halving.py___init__,1.0,0,0,[],[]
/model_selection/tests/test_successive_halving.py_fit,1.0,0,0,[],[]
/model_selection/tests/test_successive_halving.py_get_params,1.0,0,0,[],[]
/model_selection/tests/test_successive_halving.py_predict,1.0,0,0,[],[]
/model_selection/tests/test_successive_halving.py_scorer,1.0,0,0,[],[]
/model_selection/tests/test_successive_halving.py_set_params,1.0,0,0,[],[]
/model_selection/tests/test_successive_halving.py_test_aggressive_elimination,1.0,0,0,[],[]
/model_selection/tests/test_successive_halving.py_test_base_estimator_inputs,1.0,0,0,[],[]
/model_selection/tests/test_successive_halving.py_test_cv_results,0.0,1,0,['random.RandomState'],[]
/model_selection/tests/test_successive_halving.py_test_groups_support,0.0,1,0,['random.RandomState'],[]
/model_selection/tests/test_successive_halving.py_test_halving_random_search_list_of_dicts,1.0,0,0,[],[]
/model_selection/tests/test_successive_halving.py_test_input_errors,1.0,0,0,[],[]
/model_selection/tests/test_successive_halving.py_test_input_errors_randomized,1.0,0,0,[],[]
/model_selection/tests/test_successive_halving.py_test_min_max_resources,1.0,0,0,[],[]
/model_selection/tests/test_successive_halving.py_test_min_resources_null,1.0,1,1,['empty'],['array_api._creation_functions.empty']
/model_selection/tests/test_successive_halving.py_test_n_iterations,1.0,0,0,[],[]
/model_selection/tests/test_successive_halving.py_test_nan_handling,1.0,4,4,['isnan' 'isnan' 'unique' 'unique'],"['numeric.isnan' 'array_api._elementwise_functions.isnan'
 'categorical.Categorical.unique' 'groupbyclass.unique']"
/model_selection/tests/test_successive_halving.py_test_random_search,1.0,0,0,[],[]
/model_selection/tests/test_successive_halving.py_test_random_search_discrete_distributions,1.0,0,0,[],[]
/model_selection/tests/test_successive_halving.py_test_resource_parameter,1.0,0,0,[],[]
/model_selection/tests/test_successive_halving.py_test_select_best_index,1.0,1,1,['array'],['pdarraycreation.array']
/model_selection/tests/test_successive_halving.py_test_subsample_splitter_determinism,1.0,2,2,['all' 'all'],['pdarrayclass.all' 'array_api._utility_functions.all']
/model_selection/tests/test_successive_halving.py_test_subsample_splitter_shapes,1.0,0,0,[],[]
/model_selection/tests/test_successive_halving.py_test_top_k,1.0,2,2,['all' 'all'],['array_api._utility_functions.all' 'pdarrayclass.all']
/model_selection/tests/test_validation.py_BadCV,1.0,0,0,[],[]
/model_selection/tests/test_validation.py___init__,1.0,0,0,[],[]
/model_selection/tests/test_validation.py__failing_scorer,1.0,0,0,[],[]
/model_selection/tests/test_validation.py__is_training_data,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_assert_fit_params,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_check_cross_val_predict_binary,1.0,2,2,['zeros' 'zeros'],['pdarraycreation.zeros' 'array_api._creation_functions.zeros']
/model_selection/tests/test_validation.py_check_cross_val_predict_multiclass,0.71,7,5,['float64' 'ix_' 'full' 'full' 'unique' 'finfo' 'unique'],"['dtypes.float64' 'array_api._creation_functions.full'
 'pdarraycreation.full' 'groupbyclass.unique'
 'categorical.Categorical.unique']"
/model_selection/tests/test_validation.py_check_cross_val_predict_multilabel,0.7,10,7,"['full' 'concatenate' 'float64' 'concatenate' 'finfo' 'unique' 'ix_'
 'unique' 'full' 'newaxis']","['array_api._creation_functions.full' 'pdarraysetops.concatenate'
 'dtypes.float64' 'util.concatenate' 'groupbyclass.unique'
 'categorical.Categorical.unique' 'pdarraycreation.full']"
/model_selection/tests/test_validation.py_check_cross_val_predict_with_method_binary,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_check_cross_val_predict_with_method_multiclass,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_check_cross_validate_multi_metric,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_check_cross_validate_single_metric,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_custom_score,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_custom_scorer,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_decision_function,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_fit,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_get_expected_predictions,0.8,5,4,['zeros' 'zeros' 'finfo' 'full' 'full'],"['array_api._creation_functions.zeros' 'pdarraycreation.zeros'
 'pdarraycreation.full' 'array_api._creation_functions.full']"
/model_selection/tests/test_validation.py_get_params,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_partial_fit,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_predict,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_predict_proba,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_score,0.0,1,0,['abs'],[]
/model_selection/tests/test_validation.py_score_func,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_split,1.0,1,1,['array'],['pdarraycreation.array']
/model_selection/tests/test_validation.py_test_callable_multimetric_confusion_matrix_cross_validate,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_test_check_is_permutation,0.4,5,2,['hstack' 'delete' 'arange' 'arange' 'random.RandomState'],['array_api._creation_functions.arange' 'pdarraycreation.arange']
/model_selection/tests/test_validation.py_test_cross_val_predict,0.67,3,2,['zeros_like' 'zeros_like' 'median'],['pdarraycreation.zeros_like' 'array_api._creation_functions.zeros_like']
/model_selection/tests/test_validation.py_test_cross_val_predict_class_subset,0.75,4,3,['array' 'arange' 'arange' 'repeat'],"['pdarraycreation.array' 'array_api._creation_functions.arange'
 'pdarraycreation.arange']"
/model_selection/tests/test_validation.py_test_cross_val_predict_decision_function_shape,1.0,2,2,['argsort' 'argsort'],['sorting.argsort' 'array_api._sorting_functions.argsort']
/model_selection/tests/test_validation.py_test_cross_val_predict_input_types,0.0,1,0,['column_stack'],[]
/model_selection/tests/test_validation.py_test_cross_val_predict_method_checking,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_test_cross_val_predict_pandas,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_test_cross_val_predict_predict_log_proba_shape,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_test_cross_val_predict_predict_proba_shape,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_test_cross_val_predict_sparse_prediction,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_test_cross_val_predict_unbalanced,1.0,4,4,['ones' 'ones' 'all' 'all'],"['array_api._creation_functions.ones' 'pdarraycreation.ones'
 'array_api._utility_functions.all' 'pdarrayclass.all']"
/model_selection/tests/test_validation.py_test_cross_val_predict_with_method,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_test_cross_val_predict_with_method_multilabel_ovr,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_test_cross_val_predict_with_method_multilabel_rf,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_test_cross_val_predict_with_method_multilabel_rf_rare_class,0.5,2,1,['random.RandomState' 'array'],['pdarraycreation.array']
/model_selection/tests/test_validation.py_test_cross_val_predict_with_method_rare_class,0.5,2,1,['random.RandomState' 'array'],['pdarraycreation.array']
/model_selection/tests/test_validation.py_test_cross_val_predict_y_none,0.0,1,0,['random.RandomState'],[]
/model_selection/tests/test_validation.py_test_cross_val_score,0.0,1,0,['column_stack'],[]
/model_selection/tests/test_validation.py_test_cross_val_score_allow_nans,0.75,4,3,['repeat' 'float64' 'arange' 'arange'],"['dtypes.float64' 'pdarraycreation.arange'
 'array_api._creation_functions.arange']"
/model_selection/tests/test_validation.py_test_cross_val_score_failing_scorer,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_test_cross_val_score_fit_params,1.0,4,4,['unique' 'eye' 'unique' 'array'],"['groupbyclass.unique' 'array_api._creation_functions.eye'
 'categorical.Categorical.unique' 'pdarraycreation.array']"
/model_selection/tests/test_validation.py_test_cross_val_score_mask,1.0,2,2,['zeros' 'zeros'],['array_api._creation_functions.zeros' 'pdarraycreation.zeros']
/model_selection/tests/test_validation.py_test_cross_val_score_multilabel,1.0,1,1,['array'],['pdarraycreation.array']
/model_selection/tests/test_validation.py_test_cross_val_score_pandas,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_test_cross_val_score_predict_groups,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_test_cross_val_score_score_func,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_test_cross_val_score_sparse_fit_params,1.0,3,3,['eye' 'ones' 'ones'],"['array_api._creation_functions.eye' 'pdarraycreation.ones'
 'array_api._creation_functions.ones']"
/model_selection/tests/test_validation.py_test_cross_val_score_with_score_func_classification,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_test_cross_val_score_with_score_func_regression,1.0,1,1,['array'],['pdarraycreation.array']
/model_selection/tests/test_validation.py_test_cross_validate,1.0,1,1,['array'],['pdarraycreation.array']
/model_selection/tests/test_validation.py_test_cross_validate_all_failing_fits_error,1.0,4,4,['ones' 'arange' 'ones' 'arange'],"['array_api._creation_functions.ones' 'pdarraycreation.arange'
 'pdarraycreation.ones' 'array_api._creation_functions.arange']"
/model_selection/tests/test_validation.py_test_cross_validate_failing_scorer,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_test_cross_validate_fit_param_deprecation,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_test_cross_validate_invalid_scoring_param,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_test_cross_validate_many_jobs,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_test_cross_validate_nested_estimator,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_test_cross_validate_return_indices,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_test_cross_validate_routing,0.0,1,0,['random.RandomState'],[]
/model_selection/tests/test_validation.py_test_cross_validate_some_failing_fits_warning,1.0,4,4,['ones' 'arange' 'arange' 'ones'],"['array_api._creation_functions.ones' 'pdarraycreation.arange'
 'array_api._creation_functions.arange' 'pdarraycreation.ones']"
/model_selection/tests/test_validation.py_test_fit_and_score_failing,1.0,2,2,['arange' 'arange'],['pdarraycreation.arange' 'array_api._creation_functions.arange']
/model_selection/tests/test_validation.py_test_fit_and_score_verbosity,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_test_fit_and_score_working,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_test_gridsearchcv_cross_val_predict_with_method,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_test_groups_with_routing_validation,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_test_learning_curve,1.0,2,2,['linspace' 'linspace'],['array_api._creation_functions.linspace' 'pdarraycreation.linspace']
/model_selection/tests/test_validation.py_test_learning_curve_batch_and_incremental_learning_are_equal,1.0,2,2,['linspace' 'linspace'],['pdarraycreation.linspace' 'array_api._creation_functions.linspace']
/model_selection/tests/test_validation.py_test_learning_curve_fit_params,1.0,5,5,['ones' 'arange' 'arange' 'array' 'ones'],"['array_api._creation_functions.ones'
 'array_api._creation_functions.arange' 'pdarraycreation.arange'
 'pdarraycreation.array' 'pdarraycreation.ones']"
/model_selection/tests/test_validation.py_test_learning_curve_incremental_learning,1.0,2,2,['linspace' 'linspace'],['pdarraycreation.linspace' 'array_api._creation_functions.linspace']
/model_selection/tests/test_validation.py_test_learning_curve_incremental_learning_fit_params,1.0,4,4,['linspace' 'linspace' 'ones' 'ones'],"['array_api._creation_functions.linspace' 'pdarraycreation.linspace'
 'pdarraycreation.ones' 'array_api._creation_functions.ones']"
/model_selection/tests/test_validation.py_test_learning_curve_incremental_learning_not_possible,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_test_learning_curve_incremental_learning_unsupervised,1.0,2,2,['linspace' 'linspace'],['array_api._creation_functions.linspace' 'pdarraycreation.linspace']
/model_selection/tests/test_validation.py_test_learning_curve_n_sample_range_out_of_bounds,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_test_learning_curve_partial_fit_regressors,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_test_learning_curve_remove_duplicate_sample_sizes,1.0,2,2,['linspace' 'linspace'],['array_api._creation_functions.linspace' 'pdarraycreation.linspace']
/model_selection/tests/test_validation.py_test_learning_curve_some_failing_fits_warning,1.0,4,4,['isnan' 'argsort' 'argsort' 'isnan'],"['numeric.isnan' 'array_api._sorting_functions.argsort' 'sorting.argsort'
 'array_api._elementwise_functions.isnan']"
/model_selection/tests/test_validation.py_test_learning_curve_unsupervised,1.0,2,2,['linspace' 'linspace'],['pdarraycreation.linspace' 'array_api._creation_functions.linspace']
/model_selection/tests/test_validation.py_test_learning_curve_verbose,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_test_learning_curve_with_boolean_indices,1.0,2,2,['linspace' 'linspace'],['pdarraycreation.linspace' 'array_api._creation_functions.linspace']
/model_selection/tests/test_validation.py_test_learning_curve_with_shuffle,1.0,3,3,['array' 'linspace' 'linspace'],"['pdarraycreation.array' 'pdarraycreation.linspace'
 'array_api._creation_functions.linspace']"
/model_selection/tests/test_validation.py_test_passed_unrequested_metadata,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_test_permutation_score,1.0,2,2,['ones' 'ones'],['pdarraycreation.ones' 'array_api._creation_functions.ones']
/model_selection/tests/test_validation.py_test_permutation_test_score_allow_nans,0.75,4,3,['arange' 'arange' 'float64' 'repeat'],"['array_api._creation_functions.arange' 'pdarraycreation.arange'
 'dtypes.float64']"
/model_selection/tests/test_validation.py_test_permutation_test_score_fit_params,1.0,5,5,['arange' 'arange' 'array' 'ones' 'ones'],"['array_api._creation_functions.arange' 'pdarraycreation.arange'
 'pdarraycreation.array' 'array_api._creation_functions.ones'
 'pdarraycreation.ones']"
/model_selection/tests/test_validation.py_test_permutation_test_score_pandas,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_test_score,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_test_validation_curve,1.0,2,2,['linspace' 'linspace'],['pdarraycreation.linspace' 'array_api._creation_functions.linspace']
/model_selection/tests/test_validation.py_test_validation_curve_clone_estimator,1.0,2,2,['linspace' 'linspace'],['pdarraycreation.linspace' 'array_api._creation_functions.linspace']
/model_selection/tests/test_validation.py_test_validation_curve_cv_splits_consistency,0.33,3,1,['array' 'vsplit' 'hstack'],['pdarraycreation.array']
/model_selection/tests/test_validation.py_test_validation_curve_fit_params,1.0,5,5,['array' 'ones' 'arange' 'ones' 'arange'],"['pdarraycreation.array' 'array_api._creation_functions.ones'
 'array_api._creation_functions.arange' 'pdarraycreation.ones'
 'pdarraycreation.arange']"
/model_selection/tests/test_validation.py_three_params_scorer,1.0,0,0,[],[]
/model_selection/tests/test_validation.py_two_params_scorer,1.0,0,0,[],[]
/multiclass.py___init__,1.0,0,0,[],[]
/multiclass.py__estimators_has,1.0,0,0,[],[]
/multiclass.py__fit_binary,1.0,2,2,['unique' 'unique'],['groupbyclass.unique' 'categorical.Categorical.unique']
/multiclass.py__fit_ovo_binary,1.0,4,4,['logical_or' 'arange' 'arange' 'empty'],"['array_api._elementwise_functions.logical_or' 'pdarraycreation.arange'
 'array_api._creation_functions.arange'
 'array_api._creation_functions.empty']"
/multiclass.py__more_tags,1.0,0,0,[],[]
/multiclass.py__partial_fit_binary,1.0,1,1,['array'],['pdarraycreation.array']
/multiclass.py__partial_fit_ovo_binary,1.0,3,3,['zeros_like' 'logical_or' 'zeros_like'],"['array_api._creation_functions.zeros_like'
 'array_api._elementwise_functions.logical_or'
 'pdarraycreation.zeros_like']"
/multiclass.py__predict_binary,0.0,1,0,['ravel'],[]
/multiclass.py__threshold_for_binary_predict,1.0,0,0,[],[]
/multiclass.py_check,1.0,0,0,[],[]
/multiclass.py_decision_function,0.33,3,1,['repeat' 'vstack' 'array'],['pdarraycreation.array']
/multiclass.py_fit,1.0,3,3,['array' 'unique' 'unique'],"['pdarraycreation.array' 'groupbyclass.unique'
 'categorical.Categorical.unique']"
/multiclass.py_get_metadata_routing,1.0,0,0,[],[]
/multiclass.py_multilabel_,1.0,0,0,[],[]
/multiclass.py_n_classes_,1.0,0,0,[],[]
/multiclass.py_partial_fit,1.0,3,3,['unique' 'unique' 'setdiff1d'],"['categorical.Categorical.unique' 'groupbyclass.unique'
 'pdarraysetops.setdiff1d']"
/multiclass.py_predict,0.75,12,9,"['maximum' 'ones' 'zeros' 'where' 'repeat' 'float64' 'empty' 'inf' 'array'
 'zeros' 'where' 'ones']","['array_api._creation_functions.ones'
 'array_api._creation_functions.zeros' 'numeric.where' 'dtypes.float64'
 'array_api._creation_functions.empty' 'pdarraycreation.array'
 'pdarraycreation.zeros' 'array_api._searching_functions.where'
 'pdarraycreation.ones']"
/multiclass.py_predict_proba,0.67,9,6,"['sum' 'array' 'repeat' 'hstack' 'concatenate' 'newaxis' 'float64'
 'concatenate' 'sum']","['pdarrayclass.sum' 'pdarraycreation.array' 'pdarraysetops.concatenate'
 'dtypes.float64' 'util.concatenate'
 'array_api._statistical_functions.sum']"
/multioutput.py___init__,1.0,0,0,[],[]
/multioutput.py__available_if_base_estimator_has,1.0,0,0,[],[]
/multioutput.py__available_if_estimator_has,1.0,0,0,[],[]
/multioutput.py__check,1.0,0,0,[],[]
/multioutput.py__check_predict_proba,1.0,0,0,[],[]
/multioutput.py__fit_estimator,1.0,0,0,[],[]
/multioutput.py__log_message,1.0,0,0,[],[]
/multioutput.py__more_tags,1.0,0,0,[],[]
/multioutput.py__partial_fit_estimator,1.0,0,0,[],[]
/multioutput.py_decision_function,0.83,6,5,['hstack' 'arange' 'empty_like' 'zeros' 'zeros' 'arange'],"['array_api._creation_functions.arange'
 'array_api._creation_functions.empty_like' 'pdarraycreation.zeros'
 'array_api._creation_functions.zeros' 'pdarraycreation.arange']"
/multioutput.py_fit,0.8,5,4,['zeros' 'array' 'hstack' 'expand_dims' 'zeros'],"['array_api._creation_functions.zeros' 'pdarraycreation.array'
 'array_api._manipulation_functions.expand_dims' 'pdarraycreation.zeros']"
/multioutput.py_get_metadata_routing,1.0,0,0,[],[]
/multioutput.py_partial_fit,1.0,2,2,['unique' 'unique'],['categorical.Categorical.unique' 'groupbyclass.unique']
/multioutput.py_predict,0.86,7,6,['arange' 'arange' 'asarray' 'zeros' 'zeros' 'hstack' 'empty_like'],"['array_api._creation_functions.arange' 'pdarraycreation.arange'
 'array_api._creation_functions.asarray' 'pdarraycreation.zeros'
 'array_api._creation_functions.zeros'
 'array_api._creation_functions.empty_like']"
/multioutput.py_predict_log_proba,1.0,2,2,['log' 'log'],['numeric.log' 'array_api._elementwise_functions.log']
/multioutput.py_predict_proba,0.83,6,5,['hstack' 'arange' 'zeros' 'zeros' 'arange' 'empty_like'],"['array_api._creation_functions.arange' 'pdarraycreation.zeros'
 'array_api._creation_functions.zeros' 'pdarraycreation.arange'
 'array_api._creation_functions.empty_like']"
/multioutput.py_score,1.0,4,4,['mean' 'all' 'mean' 'all'],"['array_api._statistical_functions.mean'
 'array_api._utility_functions.all' 'pdarrayclass.mean' 'pdarrayclass.all']"
/naive_bayes.py___init__,1.0,0,0,[],[]
/naive_bayes.py__check_X,1.0,0,0,[],[]
/naive_bayes.py__check_X_y,1.0,0,0,[],[]
/naive_bayes.py__check_alpha,0.6,5,3,['asarray' 'ndarray' 'min' 'min' 'maximum'],"['array_api._creation_functions.asarray'
 'array_api._statistical_functions.min' 'pdarrayclass.min']"
/naive_bayes.py__count,1.0,0,0,[],[]
/naive_bayes.py__init_counters,1.0,3,3,['zeros' 'zeros' 'float64'],"['pdarraycreation.zeros' 'array_api._creation_functions.zeros'
 'dtypes.float64']"
/naive_bayes.py__joint_log_likelihood,0.82,11,9,['array' 'exp' 'size' 'sum' 'sum' 'log' 'log' 'zeros' 'exp' 'pi' 'zeros'],"['pdarraycreation.array' 'array_api._elementwise_functions.exp'
 'array_api._statistical_functions.sum' 'pdarrayclass.sum' 'numeric.log'
 'array_api._elementwise_functions.log'
 'array_api._creation_functions.zeros' 'numeric.exp'
 'pdarraycreation.zeros']"
/naive_bayes.py__more_tags,1.0,0,0,[],[]
/naive_bayes.py__partial_fit,0.83,12,10,"['isin' 'asarray' 'var' 'float64' 'zeros' 'zeros' 'var' 'isclose' 'all'
 'unique' 'all' 'unique']","['array_api._creation_functions.asarray' 'pdarrayclass.var'
 'dtypes.float64' 'array_api._creation_functions.zeros'
 'pdarraycreation.zeros' 'array_api._statistical_functions.var'
 'pdarrayclass.all' 'categorical.Categorical.unique'
 'array_api._utility_functions.all' 'groupbyclass.unique']"
/naive_bayes.py__update_cat_count,0.67,3,2,['nonzero' 'int64' 'bincount'],['array_api._searching_functions.nonzero' 'dtypes.int64']
/naive_bayes.py__update_cat_count_dims,0.0,1,0,['pad'],[]
/naive_bayes.py__update_class_log_prior,1.0,4,4,['log' 'log' 'full' 'full'],"['array_api._elementwise_functions.log' 'numeric.log'
 'pdarraycreation.full' 'array_api._creation_functions.full']"
/naive_bayes.py__update_feature_log_prob,1.0,2,2,['log' 'log'],['numeric.log' 'array_api._elementwise_functions.log']
/naive_bayes.py__update_mean_variance,0.67,6,4,['mean' 'isclose' 'mean' 'average' 'var' 'var'],"['pdarrayclass.mean' 'array_api._statistical_functions.mean'
 'pdarrayclass.var' 'array_api._statistical_functions.var']"
/naive_bayes.py__validate_n_categories,0.4,5,2,['array' 'maximum' 'int64' 'issubdtype' 'signedinteger'],['pdarraycreation.array' 'dtypes.int64']
/naive_bayes.py_fit,0.88,8,7,"['ones_like' 'unique' 'ones_like' 'atleast_2d' 'unique' 'float64'
 'concatenate' 'concatenate']","['pdarraycreation.ones_like' 'groupbyclass.unique'
 'array_api._creation_functions.ones_like'
 'categorical.Categorical.unique' 'dtypes.float64'
 'pdarraysetops.concatenate' 'util.concatenate']"
/naive_bayes.py_partial_fit,0.83,6,5,"['float64' 'concatenate' 'atleast_2d' 'concatenate' 'ones_like'
 'ones_like']","['dtypes.float64' 'pdarraysetops.concatenate' 'util.concatenate'
 'pdarraycreation.ones_like' 'array_api._creation_functions.ones_like']"
/naive_bayes.py_predict,1.0,2,2,['argmax' 'argmax'],['pdarrayclass.argmax' 'array_api._searching_functions.argmax']
